Phase,Year_Week,R1-RF,R2-RF,R3-RF,CMA,CRD,EG,HML,IA,LIQ,ME,MOM,Mkt-RF,RMW,ROE,SMB,PC1,PC2,PC3,PC4,PC5,PC6
Downturn,1995-02,1.0380201613579887,1.382937320127442,2.052120642194577,-1.0460355628241214,3.62814619371068,0.0436,0.2486593363419276,-0.3383,1.9297974346899505,-0.0589,0.4286525557031684,1.0716662103526398,-0.7883037640521007,0.5912,-0.4397476597154837,2.519804296443246,-2.4886954281533913,-0.021155064557726422,0.18765888087891985,-1.3621851156828502,1.1105653338818953
Downturn,1995-03,-0.0176172210529789,0.2907244653791885,0.5787468465007217,0.228789917693617,0.6325190453225771,0.4869,-0.2808496109400482,0.0123,-1.0862144401347584,-0.1991,0.7919107293486549,-0.2162387979786295,0.3399119396846783,0.0844,0.1584006636418555,-0.8402580963611795,-0.7827153562628515,-0.4091933065355141,-0.01027116771636781,0.6953787088780563,-0.14717927063202776
Downturn,1995-04,0.8827803184284999,1.6652024009129462,2.134145883499028,-0.2807853621847767,-0.8501020095830092,0.4146,0.8320700215942001,-0.134,-2.089080021593559,-0.8573,-0.0810008588435495,0.7920259380992167,0.7918956940784261,-0.0581,-1.285636434277948,-1.6748295377455484,0.4437353030749551,1.412853884754534,-1.5154567810276571,0.962869529088312,-0.2681794441518599
Downturn,1995-05,1.6669662723150402,1.998540330414933,2.204566079681869,-0.9863172843071256,-0.5438076411629189,-0.3352,0.4393567910489615,-0.9474,0.6903889913218109,-0.7765,-0.2507178119799835,1.7549884288196038,-0.1715888946706933,0.0991,-1.146126689155491,1.244680589136496,0.350729252978772,1.5737157870958747,-1.16879855157203,-0.4473948826837453,-0.5459869575995737
Downturn,1995-06,0.8985126142166067,1.2895562529127824,1.8313198647604607,-0.3709346804514624,2.3787142678425965,0.3096,-0.7782837305946755,-0.6098,2.762215937675294,0.7943,-0.2600026261906918,0.8110044416547835,0.3690551237179429,0.2699,1.0438772667326068,3.076108573120566,-1.3726141686487927,-0.2925984960208985,1.4911580477274697,-0.8216319731919344,1.399610377934568
Downturn,1995-07,-0.1795770793206474,-0.1263520975099741,0.2893264542963569,0.6007775521993608,1.0422832711264762,0.3103,0.6508981497507449,0.6169,-1.1139614199334735,-0.4301,0.179243074682267,-0.0428826413606753,-0.1502148664978442,0.273,-0.4010428810538591,-1.0544441041629704,-0.35011878103366256,-0.013004021883835412,-0.4132856356508801,0.13838359565085662,0.46938974918985255
Downturn,1995-08,0.896164976730307,1.1295143334687063,1.2636448812099357,0.0290896482491032,-0.922312253439228,0.4223,0.9532536740256335,-0.0314,-1.0632387291989676,-0.9233,0.0397169427411192,0.9626562985599828,0.6110792610170002,-0.2928,-0.6292087671325497,-0.8705449486475252,0.8500998735363177,0.96629044552469,-1.3512921469764951,0.43196120776463043,-0.19615116089143098
Downturn,1995-09,-0.8436704843651442,-0.618359838636806,0.1186509022076177,-0.3703919080826567,3.004781599368856,0.5766,-0.9967716248453272,-0.4239,2.637732283229366,0.5384,0.8213265427916561,-0.3168985348618092,0.2097284928919363,1.0417,0.6414974537708229,2.163287645178029,-2.5939620003749093,-1.2334246686349608,1.5005353619771458,-1.4296525332194685,1.3061539827320696
Downturn,1995-10,0.0405772545308381,-0.0888870786833972,-0.0995051536671675,0.2600014778910475,1.968446290810344,0.4493,-1.1747379346090714,0.2647,-0.3637799143784148,-0.973,0.398916174685815,0.4918361004784266,0.3397397316512229,0.6969,-0.7796976491279195,-0.11846174095248244,-2.14928687513349,0.5431967771461167,-0.5264525423910278,-0.19204959608255096,0.31410299261731556
Downturn,1995-11,0.6583840202358582,1.1421549175558932,1.8512729755512547,-0.299936896990649,2.1386723991450696,0.6291,-0.5001882900871668,-0.4276,-0.0856261040188877,-0.351,0.7411559392141998,0.9713533148609566,0.278825739305244,0.3704,-0.4299037238962411,0.6952378365507087,-2.1400172288193224,0.22681432652928202,-0.47476214675699446,0.1696054114540288,0.46019053842586083
Downturn,1995-12,0.1592438197416169,0.1603918176119601,0.2160278118507497,0.0493691204009438,-0.1550974385581272,1.1078,-0.3102198639673981,0.2297,0.6245771148711832,-0.7096,0.5002042922804151,0.9094341672274407,-0.120187810923289,0.5869,-0.5601727143261237,0.40379981352035865,-0.3601081777916037,0.286591912999555,-0.9831374447852645,-0.5945742779901081,-0.01950454545672599
Downturn,1995-13,0.3884608198629458,0.0253919008298631,-0.0360019409626043,0.6495400603449886,-3.078723450895049,-1.5706,0.7904750220270262,0.6246,-0.3994766970612851,0.6113,-2.3351078638488065,0.1082560016231859,-0.6396620337483894,-1.2034,0.740693649735924,-0.14908343192567747,4.550074345217947,1.0680416773118657,0.9922250440609398,0.7185213858049824,-0.9739357339368826
Downturn,1995-14,0.7804735590813516,0.8510505806802682,0.3388850129048882,0.5494888798642572,-1.039741942755168,0.339,1.7499812286083882,0.0707,-0.3826874534964219,-0.7488,0.258159750972875,0.7112575727176829,0.3293992642819709,-0.6221,-1.0764596869251464,-0.8172627931476635,1.4218216128971604,0.5536912519335311,-1.47539718443864,-0.47274641552374375,-0.14336528901727805
Downturn,1995-15,0.1588760250234023,0.6573028569478057,1.6633939007307808,-0.3607794887368065,1.1774539012332497,1.0982,-0.7087189727107535,-0.4824,0.1634600276825493,0.8117,0.8101980635612183,0.7512310453315019,0.0696236528384242,0.5387,0.8617622843600126,1.1367292376291809,-1.328051106493631,-0.7295095055295228,0.3500890286913334,0.9640701953007611,0.5098494289939672
Downturn,1995-16,-0.5481337480642723,-0.9509166547006842,-1.529552240686982,1.366071787096912,-0.6680355413148376,0.4868,1.043545751398045,1.318,-1.0196639492202286,-0.4736,-0.4908128195412753,-0.5025963930623822,-0.0306228884677906,-0.4139,-0.2626634392213334,-1.7799348545053142,1.5921639908234086,0.12283856547012825,-0.25195548440540516,-0.172920538133584,0.2155556960673216
Downturn,1995-17,0.7368791873541669,1.7695050132402024,3.029314544367079,-0.7081710831532639,1.555907161561798,1.606,-0.4097934642103951,-0.7933,3.788780480886644,0.5092,0.7002657247876964,1.133328396679989,-0.0201609677444203,0.7754,0.2792196012598946,3.358009907477973,-1.5481059513764415,-0.595272298912717,0.45374520530863893,-1.829989021956649,1.2238588304376592
Downturn,1995-18,0.1001109196218985,0.3096902047512229,0.4021069767868646,0.3985069652399309,-2.374017542103679,0.9809,0.9407707995085612,0.5913,-1.3995915141488346,-1.2002,0.9907843500963188,0.6877470617802084,0.1496862816866562,-0.4678,-1.334831010547588,-1.827335553013997,1.4604066255923185,0.45069797703485553,-2.3116553359852228,0.10700433133155685,-1.2377240793376594
Downturn,1995-19,1.3727194915473584,1.7343848027813635,2.4368180021896,-0.7679113314946084,2.4872125032921133,-0.938,0.0680280281907919,-0.1228,3.4475032243279635,0.0075,-1.5617042952076443,1.3057591659784815,-0.6686735141689382,0.0846,-0.0412871561023986,3.644641000373278,-0.47604249593838593,1.1058474337722297,1.1409491324878067,-2.113748328495037,1.2277160641063842
Downturn,1995-20,-0.8231005802501246,-1.114597808328455,-1.3729481306292812,0.1696012653782608,1.0019217342850162,0.4425,0.3894368866227182,0.0214,2.102206769803594,1.1981,0.4503568570548344,-1.0541329243570874,0.199306965070245,0.3437,1.2941361075714308,1.1092041982429555,-0.03693093109422718,-1.80999603824854,1.8581772692870442,-1.03456846035419,1.1402303673620886
Downturn,1995-21,1.2574975097706442,1.9120330375355543,1.9885561699204857,-0.4296178876154521,0.932105284808249,0.9195,0.80221550288746,-0.0455,1.1350528127947568,-0.6711,0.4881325967791561,0.6925203001158176,0.0087461142837197,-0.7138,-0.6007264539542478,0.8317580333421535,-0.49317499199348497,0.3007890203873861,-0.4496050461710862,-1.2011876303954807,0.13952300399098425
Downturn,1995-22,1.3037240321958077,2.0366336227231274,2.4485837950340983,-0.3042658136692022,-1.5058008878808926,0.4549,0.9399259014145844,-0.0307,-1.479449202382721,-0.6035,-0.5911731993088143,1.3886431820000045,0.369072224032041,0.1786,-1.111505222502407,-0.9217264651008418,1.2538721670651318,1.641468965235572,-1.623744381058922,0.888116863006899,-0.1184721086815027
Downturn,1995-23,-0.8583412553337388,-1.087066595092634,-0.8657914449827886,-0.3404117556644825,2.104875574153753,-0.3797,-1.4819645145520033,-0.761,2.822919653380551,1.2191,-0.2800785838779851,-0.573495538321378,-0.1004947874298056,-0.2835,2.04513794214023,2.946725240592527,-1.0271263363909373,-1.0397523358494567,3.1503984171003547,-0.671838189389211,0.4446782092343654
Downturn,1995-24,1.496344392270177,2.070427229861238,2.7458255686320765,-0.3395842353374423,2.630530213202631,0.2744,-1.353920783722684,-0.5391,0.3419585890381382,0.0864,0.9835749315179942,2.156278750279683,0.2500608490710432,0.0343,-0.0518066398758843,2.1823194088707236,-2.5249955367104397,0.14515102486316275,-0.6844636580048727,0.6989961570206904,0.280808952640609
Downturn,1995-25,0.9628930836235616,1.8241173338487735,3.1926910624777927,-1.5525182655451442,3.0620157046819863,1.2851,-0.3202427184652467,-0.6414,2.91862415125439,-0.0713,2.0947403426379685,1.7845300324726088,0.159700412394792,2.1012,-0.6125419056023707,3.0495361389313436,-3.6183619211563185,-0.9167344352830443,-1.1231070617342533,-1.6364874385714954,1.5731438927865624
Downturn,1995-26,-0.4528197661235467,-0.7940115928518954,-1.2054368817689842,1.0214167861048562,-1.587576127084955,0.1318,-0.18259642669054,0.6091,-1.8950515601865447,0.9156,-0.5016173369103316,-0.8232949595501582,-0.2799067718949222,-0.1612,1.1506537604564435,-1.5505088888035574,1.9209840026168774,-0.5427877992951622,0.9794895579851799,1.814820927652245,-0.5066226171467973
Downturn,1995-27,1.2552670540098676,1.1806064463458776,2.107055257908841,-0.4897795312763131,2.9092571563632097,-0.5435,-0.2801728560000049,-0.6134,3.1497699838902493,-0.2836,-0.42958314448448,2.246172124732193,0.1098017999820788,0.8093,-0.4127541617736985,3.7193648488138344,-1.688324924845691,0.8742772379223552,-0.2135016489566356,-1.727361578143522,1.5609098661623253
Downturn,1995-28,-0.1729955923350456,-0.1569536033273255,0.0662529705373949,-1.3347420872648952,4.102059814584647,1.2068,-0.958479472118956,-1.0572,3.577230290749656,1.4796,1.0432419197642815,0.8466976315634644,0.610439465590451,0.5905,1.4365851699420285,4.124309473516878,-3.3929988442998034,-1.4495036224978577,1.8154215063727446,-0.8861330550065024,2.048718373480958
Downturn,1995-29,-0.9657765795000772,-0.9322702089138768,-1.5530248763549803,1.5649924196150966,-1.4174402486437754,-0.4434,0.2300780434249416,0.7513,-2.799632379835093,-0.4817,-0.4248478410598166,-1.4194415597422516,0.3298802886761542,-0.3504,0.1169396027556946,-3.1928083710135224,1.7026450613094528,0.08486930832360837,0.2809010616978013,1.189591813081617,-0.7754916110881911
Downturn,1995-30,1.725645990127633,2.5985166439358887,3.694817947687512,-1.254501562846766,2.2607442664998256,0.3856,-0.6296648026189011,-1.2317,3.0344021710146274,0.8309,2.327745021421168,2.1238304335728486,-0.7779191564582955,0.1869,0.5793179887022548,4.303903846675787,-2.299308735333298,-1.5360252329731676,-0.3132896483685964,-0.7278120206622392,-0.05975201403784604
Downturn,1995-31,-0.5517315581036075,-0.8562361873067359,-1.6402525717297831,1.1733875219419598,-2.53279246750584,-0.5046,1.283971774912307,0.6797,-2.3768982268825845,0.2096,-0.4708590967724801,-0.7787010049817744,-0.370174403281176,-1.1841,0.4501838426511639,-2.3457887968790647,3.27404570926887,-0.12406510567250806,0.14018041628486774,1.3798393547243055,-1.195443438402249
Downturn,1995-32,-0.461528185234572,-0.4329417708455407,-0.3697751109690727,-0.2403615051932317,2.654254476409968,1.228,-0.2012529338739188,-0.0059,2.334697856688384,0.9864,0.368501717665981,-0.3107611416052869,-0.1102267909509291,0.2004,0.9225712377195494,1.9700314088534785,-1.6374860831977298,-1.2099608910016155,1.7345299104881093,-1.1163988381927707,1.4647657725388175
Downturn,1995-33,1.0902461307491065,1.8081459541819944,2.562411434600964,-0.3402883840275539,2.7283628946330074,0.0861,-0.3218927896903034,-0.2697,3.7919180231313687,0.862,0.91175841776705,1.1629011656689947,-0.9669979029037656,0.2204,0.5995589010819424,4.026240702729517,-1.517112130494067,-1.2989273151546872,0.7679588621066364,-1.8698791804884825,0.8611746554962253
Downturn,1995-34,0.1180969714777103,0.1800068638070363,-0.1153249809310418,0.6593153780514394,-0.6033785367892008,-0.0772,0.66987256138209,0.8853,-2.901051080880157,0.3937,-0.3229615049521794,0.0184099911317625,-0.0808942688742986,-0.066,0.1055428672113167,-1.997795813114211,1.2403588635883738,0.0856377451338691,-0.35552844903671776,2.005622952411902,-0.07008690493446862
Downturn,1995-35,0.1320883940216566,0.2056500277964002,0.3195894065433747,0.4685478310938906,-1.6456786135499613,-0.139,1.5846260512558663,0.6866,-1.4698011535048905,-0.1019,-0.7801984985620458,0.6401694187283313,0.1188908367013352,0.1898,-0.1736686916983476,-1.265948193228506,2.3605053079413194,0.6494995641829884,-0.9418834466769898,0.8642477555657458,0.2926682712588021
Downturn,1995-36,1.2872549850024173,1.5652937297383265,2.417144969027252,-1.1173708929178017,1.7815361181074074,1.3863,-1.1354462589664105,-0.8192,2.717332222732227,1.2236,1.6998807864089691,1.9216777901005069,-0.3400020180261864,0.6845,0.5989163672729614,3.7472483217597126,-2.1892269592854885,-1.2403399065215668,-0.04939476425317399,-0.2975489963161225,0.5509358806319089
Downturn,1995-37,0.779163710399966,1.6783920272248398,2.117417008538846,1.1522102341145146,-0.582927227792307,-0.2374,0.6286973212109137,1.5765,-4.83968744878408,-1.0661,-0.2546522858903888,1.3051504268273062,0.4592264874619944,-0.0911,-1.2740414631431165,-3.3001546716583676,0.8904669504357174,1.429414356722652,-2.637757019829097,2.614329135232185,-0.29533339158663235
Downturn,1995-38,-0.4536211716462789,0.2891495312090653,0.5142486334463348,-0.9977161715454596,3.8446847818615297,1.1855,-1.3729540521527306,-0.4263,0.9372633848627744,-0.157,0.3044627377403408,-0.3433645906308902,0.3802389961975905,0.5156,-0.1209885040877489,1.0492352115494337,-3.7420091268895583,0.12730491310242878,1.3922514940501498,-0.6562774413280199,1.0416308428386063
Downturn,1995-39,0.757281934559284,1.2976208682531354,1.272056898839624,1.041779824655675,-0.5865210531155518,1.0946,1.618207388822146,1.3897,-2.141575724198852,-0.6106,0.5297374905114394,0.1553886200535759,0.6178170570975805,0.6476,-0.935005392073085,-2.635230760388281,0.7893282495070897,-0.11237113142164284,-1.8797614455189753,0.4823474861433749,0.8390289454374293
Downturn,1995-40,-1.0262306113616448,-1.0606770271804122,-1.6086707295795089,0.9499290638312008,-0.4001410435115815,0.9382,1.8203375165941391,1.1473,-3.840941031625656,-2.2894,0.3784361057600272,-0.968894162987155,1.132015142978582,0.0335,-2.1353798518738865,-4.958809914173817,0.12857372579572474,1.0987131128298069,-2.1108992755554605,0.24769815242670357,0.01525856346711929
Downturn,1995-41,0.1825846449393875,0.3590157355038537,0.4958272371120342,-0.1576683311258708,1.7687771234446314,0.1461,0.5131479485046109,-0.1161,-0.3267617245254151,-0.6621,1.4730888355672267,0.4191568957107483,-0.0325033274451547,0.3278,-0.574259390280174,-0.07012469983718575,-1.6045314744652308,-0.5173721463972912,-0.9088495238390947,-0.2947899027664806,0.11189541442513369
Downturn,1995-42,0.2458172596677688,0.203724515981496,-0.1028172186031017,0.0160755934645928,1.313415800559059,1.4853,-1.2062982765309371,0.0026,-1.2423448821361371,-1.0675,1.5830617289085636,0.3562882491650709,0.6616820602138418,0.7218,-0.1845104554044296,-0.8712468864759455,-2.4972804926219103,-0.22319199449237317,-0.9442494917593425,0.7011568573014747,-0.09030814110609797
Downturn,1995-43,-1.5804542812123956,-1.2212533692440464,-0.8034899795348216,-0.7092973878093933,2.651144651895065,1.7721,-0.6702093951066801,0.0365,0.3700584389908057,-1.1172,0.7195663788837292,-1.6559330512337267,0.6204483879296285,1.4471,-1.3240367184466415,-1.2473026720683285,-3.4572876289086816,0.06821253315567866,0.6230815813637135,-1.6625456497128308,0.963873920813396
Downturn,1995-44,1.4362876138258818,1.54059663285111,1.830351947659592,-0.9769565714361272,1.597417995035677,-0.3206,-0.9600241513820218,-0.6894,1.8706144881357023,0.119,-0.1227095608435591,2.2351653029039964,-1.164668867867047,-0.1044,0.0080940187819456,3.4646234494110417,-1.059096270094444,0.7583754147416114,-0.01484945133437253,-0.32694115807522245,-0.30558369708222605
Downturn,1995-45,0.0795215249478787,-0.228478722367753,-0.1827025304175777,-0.0438374041000444,-1.0953180962280484,-0.3975,-0.1812339412826769,-0.0125,-0.0228248202439496,0.6041,-0.0846610767293198,0.2549878898808311,0.0695847115489645,0.2835,0.2981448855697621,0.2255043068790643,1.1263226912443842,-0.15065774101250187,0.22217105237402657,0.5533395421242326,-0.33602133379577814
Downturn,1995-46,0.3573516679502342,0.2145777035967633,-0.1670762524164092,1.79161435667492,-3.470006907534784,0.0862,0.1784463336157005,1.5178,-3.123682536522998,-1.2472,-0.6092479626377267,0.7062209805533071,0.4893161161174664,-0.1315,-1.0564652853102483,-3.1541200672287015,2.9543454910215443,1.3681355901740722,-2.2760946273469638,1.4050165959829783,-1.1085485382277882
Downturn,1995-47,0.3472489490573771,-0.1561259248094804,-0.6894842454822192,0.6098037809446177,-2.6030396251512267,-0.5699,0.9523738551500128,0.6925,-1.9370747686900056,-0.6528,-1.1356575943114011,-0.2823411561534317,0.1589850661399827,0.0577,-0.5822050859773609,-2.3232205420516414,2.766374823077136,1.1432211558597556,-0.5890463024538386,0.6717156683976377,-0.6464049616913473
Downturn,1995-48,1.0426848554888624,0.9053867711389384,1.2377513742582558,-0.2035835923284046,-1.0192266708887732,0.1053,-0.4615240888817373,0.0649,-0.2074450917531556,0.8116,1.294628464398273,1.4766202544453932,-0.6890100435487989,-0.0874,0.6989221276785473,1.161292758576272,0.6631420665027584,-0.9729269339946462,-0.8034048016938045,1.3006895393117532,-1.0488584776697194
Downturn,1995-49,0.3925670948600857,0.6601533392520231,0.6856831673801356,0.0684077958564399,0.4254169479606551,0.6937,-0.3312658817007707,0.1804,0.1315230653190502,-0.7732,0.8509102469908658,1.14741721958731,0.6307656843691944,0.5143,-0.8688430186797325,0.17167353196346247,-0.9113447657392181,0.30569281474973364,-1.4138560408706042,-0.30407175639435174,0.17025168791229556
Downturn,1995-50,0.1127869634973466,-0.277591476972161,-1.688478019133255,1.8324953371339656,-1.9924520658433755,0.3343,0.3678653274321597,1.3794,-5.272623928279474,-0.0411,-0.3912252946546846,-0.7128798496024547,-0.2102739975711975,0.6596,0.1356334875022069,-4.4865048443565225,1.900557189394049,0.0887756540524545,-0.8665444913356043,3.25370630653421,-0.47945114270783395
Downturn,1995-51,0.438661653519512,0.7195288965838431,0.8359269559492732,0.2265557740849466,-1.4639356076489696,-0.3902,0.1243767687776786,0.3916,1.9123627195964945,0.8265,0.1741112535643685,-0.3445259329279415,-1.547489137780833,-1.1851,0.7487462872083128,1.4471728148963883,2.2076883170966,-1.066571943707024,1.1565755337266639,-1.012866280476078,-1.4268668611614173
Downturn,1995-52,1.1473739977219344,0.8828783238899796,0.7337856460513104,0.320330140021241,-2.55963466641167,-0.1067,-0.0512395755001393,0.2997,-3.0635111990991226,0.2445,1.0325311342726184,0.7917143865667775,-0.1503678426544086,0.5012,0.3598881754000249,-1.737600378578789,1.5795225548187892,-0.48416478949206443,-1.5411293797833294,2.7369329440374814,-1.367954948257037
Downturn,1996-02,-1.8064337966730348,-2.1919938965269337,-2.921992144449348,0.6795878428183411,1.4994949125245238,0.0695,0.8636774237970046,0.3524,-2.48233683448591,0.1581,0.8588227039148855,-2.314301542632302,-0.090897126785705,-0.5265,0.0794886760591806,-2.8213621629074868,-0.7107837731359026,-1.2300444985320882,1.136402090890797,0.7101595775801541,-0.18352337885543757
Downturn,1996-03,0.6559938831238732,1.5579529617109067,2.4798534865842825,0.6886218539165601,2.7738802795791884,1.2395,0.2648057717851371,1.3652,0.584681182591229,-1.4496,2.0645132877691763,1.2890402901415854,0.0983517626014673,-0.0152,-1.5973890991620163,0.2645205519672287,-2.4334819201444144,-0.5175187273814666,-2.3266247956358166,-1.6668336124596883,0.6378638070910345
Downturn,1996-04,1.2161011070217942,1.0689008303621073,1.5013857802442798,-0.510391377670949,0.369411829302857,1.4042,-1.335703444467362,-0.2859,4.311080588854299,0.1206,0.6401436366788138,1.6747769778137966,0.0892164981515231,0.2837,0.3064820984201466,3.815867072408005,-0.7845064291083879,-0.29125710940857286,0.05100586925356668,-2.0309616332680367,0.382367338438894
Downturn,1996-05,1.6625709262671595,2.120844944309286,2.6511530402334005,-0.7084924387933955,1.2150241822975083,-0.3205,-0.7799453084998964,-0.6574,1.3128202899366226,0.0135,0.0478465522499638,2.275975401331043,-0.449672383161992,0.1876,-0.4814787151986022,2.7013050750015486,-0.968380502879532,0.8648158310676582,-0.6436040825219582,-0.14404663844378765,-0.0789542026389593
Downturn,1997-45,13.65766337992189,24.19841361701265,40.62150207602913,-0.1219657835076271,0.3977217116866605,0.1311,-0.002268356956403,0.1982,0.8849428755867583,-0.8492,1.099451465821244,1.0588819719207665,0.590432124981799,0.6163,-0.9099721990419972,0.5711401723969939,-0.7204924556038318,-0.015613558389192317,-1.4445930588797016,-0.9864381514903819,0.13415035502107187
Downturn,1997-46,0.537614160184896,0.7038751484850669,0.4693762207470531,0.7167361916418313,1.6124264006876388,1.7193,0.0977483050266458,1.1293,-2.635120670030311,-1.7125,-0.4439940703830469,-0.4207673398005651,0.8306123910078789,0.6236,-1.4477335063044716,-3.063039833806206,-1.6462468830766666,1.4285342018163913,-0.922381749935499,0.2977230681360019,1.0359834442853384
Downturn,1997-47,2.6411072647813727,3.4495435754901216,3.7353025953856367,0.2547726842416997,0.8488604532113531,1.5789,0.0664600675086557,0.858,0.1682162061195535,-2.309,0.5895223126177962,3.127343725273257,0.8616293445473655,0.3844,-2.0839649733630616,0.46281436811662513,-1.3013985130008678,1.8565445291977833,-3.6253006125668708,-0.894066213738717,0.7058537587559426
Downturn,1997-48,-0.2952497375386719,-0.2928564371152963,-0.6168665194368539,0.659350748715215,-2.022424730482586,0.2484,1.0715951458304174,0.717,-3.249422695747972,-0.6459,-0.1306395916551905,-0.8024544085023955,0.5401300694000133,-0.2335,-0.5508040254284974,-3.523687181087945,1.801290971498417,0.49061867235041795,-0.7795385021535459,1.4020765995717197,-0.7028479406803001
