Phase,Year_Week,R1-RF,R2-RF,R3-RF,CMA,CRD,EG,HML,IA,LIQ,ME,MOM,Mkt-RF,RMW,ROE,SMB,PC1,PC2,PC3,PC4,PC5,PC6,PC7
Expansion,1996-25,-0.929981416751524,-1.538357591068218,-2.298932629822359,0.9129609041500064,-0.8445308660838924,0.8039,0.4361188061125842,0.3738,-4.487816621488284,-3.5397,-0.5231075986437461,-0.8518900739246327,0.8409569237278092,0.315,-2.672812503945654,5.7120791441487055,3.109844950597257,0.3781193128320187,-1.1406844947359145,-0.5354696462441711,-2.0075288342889954,0.24218280811423687
Expansion,1996-26,0.27325419794344,0.072076969967716,-0.1926399149983048,-0.3504113563223665,-0.7463190062969249,0.8477,0.8698703093215077,0.1557,-2.7281226928677293,0.384,1.6168295207584338,0.5830116811030184,0.5596614551353518,0.6716,0.0289094225584429,1.8292690418005366,0.9223682514284697,-1.4714317686956706,-2.534260187408876,-0.5168034775088042,0.6857490669669581,-0.34843355177454355
Expansion,1996-27,-1.5217967419430043,-1.3415549421188055,-1.2737803847905127,0.6794970048499938,-1.0406060174471876,-0.0384,1.214638879625629,0.665,0.0144720076337812,0.6109,-0.213017692339279,-1.9459549510562504,0.0797768979293733,0.4001,0.3970826739161603,1.892853947844614,-1.6926314426147004,-1.141140068470759,0.5024104479036475,0.8406833231892509,0.16569358753575988,0.5503975146860866
Expansion,1996-28,-2.209589548357971,-2.7700879629838915,-3.4437593084130635,2.551510900863918,-2.8086658423480797,1.5173,3.346757912909437,2.3994,-6.147343650708126,-2.7792,-0.3227053812839719,-2.6075570722710384,1.2031467894118908,0.3765,-2.889291056081722,9.221688063163269,1.2909488109510199,-0.9469663535067299,-2.4518706394318315,1.8342986589265464,-1.9717756204725911,0.39203837563270205
Expansion,1996-29,-1.3803850860141575,-1.096044970100618,-0.909816633557603,-1.029208215999966,1.7911330125160108,0.2033,-0.4770151785438603,-0.918,0.8309850993770018,0.5503,1.3137107380267743,-1.0485063216206791,0.204117066645959,0.6528,0.4500648605995305,-1.399498399420793,0.9231856481158307,-1.804414102203432,1.1318359085540988,-0.21526575081589533,0.3314163345907549,0.6317461837611212
Expansion,1996-30,-1.0204035780475906,-0.7528746189515156,-0.3358776970316834,0.0065030493664242,1.0594672960709817,1.0298,1.010665086948337,-0.0168,3.1257877958883684,-2.011,-0.6694982397139282,-0.8700676548535236,0.9921006756991256,0.9239,-1.96634967762428,0.21376917958043193,1.3281311060581154,1.9863265852727543,2.576590529200155,2.0972710330348963,0.11968923402616033,2.2611731557729136
Expansion,1996-31,2.4960980917237308,2.8864623456893668,3.355241060724712,-1.1321171020154064,0.4717988011628371,0.1878,-0.862777123091818,-1.288,1.1000542832619864,-0.9151,0.850910046148079,3.877238512974413,0.4292421390065692,0.5263,-1.1779304125783985,-1.9810281512966983,2.2340417657654994,2.739413120422767,-1.5327367863989627,-1.2208900310142852,0.9511417732533831,0.3461757641341144
Expansion,1996-32,0.7581086508464674,1.5312423398803787,2.5776422421921907,-1.0481164527546771,0.8192070483701075,-0.2489,-0.122661436249849,-0.4663,4.095695263737986,0.7733,-1.0571716864227754,-0.0421878481472126,-0.1305829338646646,-0.0721,0.9022426184598142,-2.534465086933624,-1.6056093730434824,1.1936738057478091,2.620636470530101,0.21441192695160155,0.8958803187207292,0.6268282521818619
Expansion,1996-33,1.0022907967878414,0.9159389521800289,0.6779769624315035,0.529912207778449,1.0892500773996394,-0.5406,0.8018860304027653,0.4083,-1.899611839819948,-0.1618,0.6696991145454412,0.6257310421316831,0.2093167025025266,0.0042,-0.2620857077824112,0.941949507938057,1.0437012467895754,-0.6620168936442187,-1.3874451642825893,0.5238966191477974,-0.8612065670997727,-1.2788702069493723
Expansion,1996-34,0.4584270160955528,0.7190573406630429,0.92102991824492,0.0081383699924719,-0.2534050854599567,0.1033,0.0269537306288203,-0.1318,0.8132366604722385,0.4949,-0.3001322798986239,0.3159785200606224,-0.0201009825791298,0.1921,0.4993617427918817,-0.17301898064188778,-0.794803468506704,0.29356017415133495,0.23353110564775467,-0.2509447697091432,0.5048240339643522,-0.02485439238577035
Expansion,1996-35,-0.7181820469323807,-0.8598538220058183,-0.8210394774338603,-0.3008187188087707,-0.089358865260658,-0.3911,-0.2911951946610203,-0.3613,1.717111379776659,2.1704,-0.0305506758988771,-1.5361377281924329,-0.3999159776116201,-0.1777,2.5241555336143584,-1.2974972051992189,-2.83330515100364,-1.8613381836084002,1.4944537347757898,-0.5274764299070915,0.8452843443271927,-0.025165771990912522
Expansion,1996-36,0.2877565262434434,0.4206423468743781,0.3568726379512999,0.740147357199672,0.4473958290779123,0.6115,0.4076105479999814,1.1857,-2.4694547198642502,0.1907,0.9427729556048092,0.3005238946705235,0.0296811317163747,0.5856,-0.2211999502888084,1.596319350827788,1.0518841947967172,-1.3237004827336203,-1.7506908952565665,0.42664794320811017,-0.5590385490660359,-1.0080193426460047
Expansion,1996-37,1.7170809553915145,2.0752162551854525,2.5322513569324467,-1.127765073264908,2.163989746100925,0.4069,-1.2850071790444506,-1.0804,2.402118213450022,-1.5589,1.7309120203971906,3.39038453476439,0.3994980170245243,0.4891,-1.5718722479629577,-3.4010324518301376,3.2978474850601938,2.47602746597618,-0.6098551742194296,-0.26869169861026276,0.22288812014062304,1.1909396026704584
Expansion,1996-38,0.6582868026728139,1.4399978119592038,2.352105137888083,-1.2838444308052144,2.104576129840585,1.068,-1.145581481173319,-1.2236,3.456238147889734,-0.933,-1.1560331219460207,0.86089432964358,0.6916212556143719,0.7517,-0.3403943525090436,-2.4028143723942454,1.5583800676184347,2.073684936863054,2.97471353751836,-0.26349854832602193,0.9442978216931867,0.6797458974660321
Expansion,1996-39,-0.1358611533982978,0.0974354916214892,0.4356283780192705,-0.6895251856385509,-0.8664163926691781,0.9527,-0.6694758646669574,-0.8212,1.7111420433853608,0.9904,1.3060797823471582,0.1796262528920955,-0.080204939105577,0.3369,0.7516492106520056,-1.3354808860550658,-0.8469099162750346,-0.45511495749994785,-0.11546194088173127,-1.0243245323356218,1.330347979106879,1.5640532284203672
Expansion,1996-40,1.2200200255599425,1.057781063809804,1.0615378428615818,0.9124069388808832,1.2017858184236283,0.4117,0.7001220436806399,1.328,-0.8889303785819425,-0.6739,1.2551509699999963,1.8784402828969204,0.3704111683226596,0.6015,-1.2662012706581516,0.3171177912364825,1.98841698802245,0.5568242684766677,-2.0064043665419207,1.5451717748609608,-0.5813140264979542,-0.5186750917207901
Expansion,1996-41,-0.4271947932863229,0.1262993579531413,0.776674447269543,-0.3209030638592902,1.6871817649829035,0.8914,0.3098491197048858,-0.5511,3.1764464218143607,-0.1708,-0.021500974995614,-0.3046760436781981,0.8121811946594448,0.1807,0.1173427654216796,-1.774568464414756,0.25991441297801093,0.5991937201957026,2.221027354060703,1.1573158416635663,0.6665722787701681,1.0120568484135493
Expansion,1996-42,1.0079301047130285,0.9130492415906576,0.7743797314840206,1.0106717231491924,-0.4573894952074164,0.5547,0.6302022047106615,1.522,-1.8090714693242416,-0.9092,0.9111226245483328,0.952458363080444,0.3902264495894814,0.9303,-1.2152167830035363,2.123435433687029,1.377223840117638,0.2072923655674782,-2.1732918493052544,0.9154269454536299,-0.34118817733385426,-0.0005174943555800726
Expansion,1996-43,-1.426973644777385,-1.775450609943796,-2.160378612260072,1.1027055036677114,0.7307754071649963,0.0282,2.177111686018796,0.9868,-1.1975581767735832,0.21,0.6502889320072702,-1.6404204431397895,-0.3602287525484526,-0.0757,-0.0835618627925915,1.7628253963099054,-0.43318801694661757,-1.7713146891366278,-0.3626285514428853,1.9301028123881678,-1.3032794750496284,-0.29187758542738373
Expansion,1996-44,-0.2449294359393783,-0.5833449141393054,-0.9676566074843796,0.4167265343009596,-0.9015598547371328,1.4649,1.4746581646814416,0.5247,-1.8938618853197144,-1.4057,0.1485026659908461,0.0456255439054809,0.5607443471645546,0.3978,-1.563860712805909,3.180524308971965,1.2782390853414856,0.4547067434701256,-1.2540074289570278,0.48302003059333504,-0.35645820761047486,0.5134183217736441
Expansion,1996-45,2.042808095246995,2.7606931304702043,3.668337827867152,-0.6989852406020014,2.480873095241831,1.4706,-0.8207105443806317,-0.655,2.580153473347102,-2.1088,0.4199070044413888,3.3085261159427004,0.8312263449641089,1.1322,-2.174366081686563,-2.493106308918976,3.8924613724437784,3.368684478156383,0.3719642772230216,0.5870901759434689,0.4762511327490867,0.9059227484168514
Expansion,1996-46,1.5494732470019867,1.7488758562955509,1.9089970928076072,0.4893040062330156,-1.050990519867112,1.3546,0.4799205910819726,0.2725,2.510843223054638,-0.7245,-1.2367545927767345,0.7806494283559839,0.3503770912637316,-0.6113,-0.4505856037371636,0.20419431316291553,-1.1158877183235156,2.62155041084135,0.8792488211586729,0.4538079008433983,0.34057618324343436,1.101901593048063
Expansion,1996-47,1.0280187400105056,1.481710181525031,1.814150639110501,0.1879408972238483,-0.9472923613481732,1.2509,1.4759109940765347,-0.3251,2.069184093600751,-0.3673,-0.6515746201274153,1.111408759547183,0.530134191733822,0.127,-0.7683370733509776,0.26933449002860776,-0.6002182998829655,2.3205168481905667,0.17593584897714315,0.813635960421336,1.0360946749185662,1.0494941103955047
Expansion,1996-48,0.1962671338499921,0.4351443661272824,0.5270570139992659,-0.529798628742395,-0.630144180567338,0.9017,-0.0202689729279947,-0.346,-0.554561891207761,0.1901,0.0091995950485035,1.0904879760842423,0.159872813000006,0.0327,0.0475559880899867,0.5244932412875787,0.1561898321150369,0.420918765336687,-0.8377135189832959,-1.1071591094079576,0.572938396260016,-0.21989377805098895
Expansion,1996-49,-0.6418913533686843,-0.4502855198074917,-0.1395602630202663,-0.0001639609652381,-0.981918560912598,-0.2165,-0.0109476608995406,-0.2614,2.1630952759422284,1.8099,-1.403713747525015,-1.809519349136524,-0.6698189820806943,-0.9682,2.0989181418532343,-0.41396884430380754,-3.8334811194279315,-0.6524110441311592,2.17702694173915,-0.6664849256461751,0.3260856360630498,0.13965714488053382
Expansion,1996-50,-0.7723387712658236,-0.4265517272921126,0.0418003272883993,0.2176444340839189,0.9492311038428624,1.3926,0.2859752434893892,0.0978,0.4917477723081598,1.0546,-0.5021488019989362,-1.422649388282704,0.440153212415928,0.2453,1.3491945302704256,0.14987856613467548,-0.7031857200787177,-1.5143147346113879,1.6739297387977086,0.4335935296760791,0.5571824858130913,-0.515630662237366
Expansion,1996-51,1.4596507857734808,1.347949399829251,1.187003163256373,0.968760509926936,0.3742770952563035,0.9111,1.090055666665246,1.3751,-3.9490459187263793,-1.0752,1.9623256450459925,2.026960968023017,0.5397493036731538,1.0408,-1.8811042306401071,2.5394595316467985,3.197889597005971,-0.3253172753845054,-3.936825315796557,0.9094760569808767,-0.71538911858323,-0.8995921707204574
Expansion,1996-52,0.6891389488017818,0.8583077540104789,0.9961930476095616,0.6500268122579866,-0.0854702433727983,0.4511,-0.1202765081915191,0.5539,-0.7212492493046452,-0.65,-0.5194841471871992,0.8601173588556721,0.5208975422457796,0.7136,-0.6294938316494303,1.3243488050313306,0.8889024867091246,0.8372578937887171,-0.4627566595807157,0.07473062135516284,0.07485790955835991,-0.4594680585418889
Expansion,1997-02,0.8045156666451669,1.4801403464204776,2.1235270658097605,0.0593829520111555,0.5670386712327558,-1.1674,-0.6028743523533997,0.0592,1.2063980025083465,0.0661,1.4579675729339492,1.5241200802152963,-0.1106207081237209,0.149,0.0467231108778776,-1.7832126299264703,0.21848142871334258,0.4572716850339428,-1.0724853988308973,0.07077453081149708,-0.030142458723233984,0.3900189910523724
Expansion,1997-03,1.169784241201932,1.0222766045942189,1.0504753922315757,0.3379595001954172,-0.5082643031452339,1.4298,0.5187976153118834,0.3371,0.1049108370790641,-0.7058,0.8307243378837148,1.7864735881250482,0.8121666522419746,1.2516,-1.1971961929912678,0.6608029107905684,1.4636373006580463,1.2832848702403918,-1.4911951891934572,0.6125052153144867,1.05633312081461,0.7782664384744633
Expansion,1997-04,-0.8461179454982481,-0.4466926936674386,-0.0980878776045467,-0.7110098446839075,0.9853083956550046,0.3898,-0.1724872111411368,-0.5322,0.2893123097231331,0.5582,-0.2723909934312707,-0.539941564144919,-0.5193802964184036,-0.3767,0.6646073607758041,-0.5168618919342806,-0.28486665744939366,-0.7311987224094576,1.02649771197385,-0.7378041017897542,-0.40195368432325645,-0.39868580596712955
Expansion,1997-05,-0.1106517394675265,0.3322118708750877,0.6910140142423415,0.1184565916578339,-0.2138043913266663,1.0992,-0.3709626679645583,-0.2574,-0.4842805059928845,-0.4697,0.6392303223262008,1.4883187138407197,0.6899447173497775,1.0383,-1.0900907941082116,0.5707122851744408,1.691586332291616,0.7793384527660887,-1.1430786059306501,-0.4171075675907895,0.7586289099888841,0.3787849878877517
Expansion,1997-06,0.2895398226542945,0.2664953926026837,0.2182559605886203,0.7196406307155678,1.0836962306120634,0.3832,1.6784664400153249,0.8515,-2.201662097278234,-0.2241,0.4897702939471005,0.0067974456493091,0.0571233793676961,0.2126,-0.981248427973358,1.883408110883388,1.246221724707671,-0.7888295284271425,-1.2164392545520744,1.299404920496273,-1.107915907711987,-1.0335644433253202
Expansion,1997-07,1.2399388738293604,1.3230207520310566,1.3987412887555897,0.5261136179549597,2.2152330448284463,0.5632,1.077963468830534,0.3818,0.2700542917422277,-1.2518,-0.6654257001922126,1.9900648194157269,-0.0210741044680884,0.2473,-1.9109028127271888,-0.11801072581250976,2.196740912114439,2.201987553222158,-0.11319352180281576,1.54483151434965,-1.0864613403755052,-0.9299852316056771
Expansion,1997-08,-0.2929435992031548,-0.5712627644853474,-0.926418724628908,1.3846538792719132,-2.668864672276228,-0.0667,1.7005477140926262,1.246,-1.249329040296221,-0.0062,-0.959462118328247,-1.0447627157142314,0.3495630609107847,-0.881,0.3980353483999943,3.6452362697032905,-2.55959543216429,0.03240773775575112,-0.8483784664579467,0.43277136611783096,-0.3313137279708498,-0.07844192591732652
Expansion,1997-09,-0.8249246001494459,-0.6187595050226258,-0.4222393237653609,0.8100505692450577,0.9755109872619404,-0.335,1.2544877729059989,0.494,-0.7434500701533397,-1.0712,-1.4356758736000064,-1.41594845865054,0.4390571609330207,-1.1693,-0.1848967756929331,2.1063057463410106,-0.21033651288560798,0.025472440010840064,1.300882160785877,0.9512982892905912,-1.7411316030461783,-0.8961775777992136
Expansion,1997-10,1.383100677337601,1.937331553555799,2.4461222099315005,0.0684425775710151,-3.545966800888789,-0.8622,0.8000615041311887,-0.1668,0.7137406018554948,-0.0139,1.5986356945806746,1.632494481627078,-0.4513258544721621,0.4464,-0.782623916090952,0.6965730230192204,-1.5314270913006967,1.4853067181941353,-3.0026022216654646,-0.5818776277044775,0.9920673312376346,2.2185495214954845
Expansion,1997-11,-0.3747796416704863,0.0159495280271926,0.3915603833495762,-0.1808433737670256,-0.0824934760502493,-0.1553,0.6796770773873195,-0.3016,1.1300032918592162,-0.6676,-1.2781410281647032,-1.5493813476565976,-0.1204064628002599,-0.4858,0.0158344222205952,0.9601386602313501,-1.0334247118113304,0.42331785773054026,1.9395583358855486,0.09416923510697532,-0.6280087266972149,0.6455854212304217
Expansion,1997-12,-1.054311278835629,-1.4084481649728977,-1.7773943629542766,0.7173140527034549,-0.8876377696687698,-0.4285,1.6664745609645149,1.3874,-2.470948290848396,-0.8072,0.4797509021716495,-1.6319399809546442,-0.0612997327989361,0.883,-1.1207571764337732,3.7171671895574234,0.3138372218998731,-1.2313208961008832,-1.1457480843907681,1.106607642853281,-0.9991128033669666,0.37618899264767575
Expansion,1997-13,-0.8322978156161676,-0.5177336828010248,0.0655579269740914,0.1562188028573663,0.3521262171362727,1.1738,-0.4760494076915256,0.0613,2.7913613587746022,0.4936,0.2291818646384058,-1.2912697473688062,0.7110949360006336,1.0851,0.5435294225120124,-0.9185894685026832,-0.5053986165131158,-0.4887605410796784,2.0781204663795725,0.7980480622041063,1.310972086083192,1.5949314391815024
Expansion,1997-14,-2.237907335140465,-2.1034357829758488,-2.171783230168689,-0.9704846466522254,1.0551569566733754,1.0671,-0.2444044731975125,-1.0632,2.105047053638432,0.1389,0.5845002204819982,-2.146171185857848,1.731495855492926,0.647,0.1713735362368851,-0.5340942732876895,0.6244788859377735,-1.2468492681084689,2.668471839025826,0.2541100651624738,1.3866101978526557,1.7777161834036344
Expansion,1997-15,-0.8161384470176669,-0.6431152620774649,-0.3422357411687282,0.7199833078202378,-2.5863510213148038,-0.7303,1.1541088374241948,0.5547,0.2442957642850851,1.8358,-0.3426115589985956,-2.2910616287699197,-0.5599136821257011,-0.3374,1.8981322352983776,1.739243902720419,-4.208180225119549,-1.7045869895586179,0.15683967873702484,-0.04577966823612874,0.4600050100591364,0.44457009207114306
Expansion,1997-16,1.5300426999763197,1.4118779980424767,1.0813935846652578,0.9587301504618616,1.6166859723803828,1.4434,0.0486565367018076,0.1108,-2.734777341719097,-2.3379,1.8212103233710584,2.888187283147836,1.324974361554876,1.3303,-2.6466681391680624,1.336080605880769,5.1170923072962005,1.0111263862093227,-2.9081395762960724,0.6706833022666134,-0.4770384500523501,-0.3766126814844798
Expansion,1997-17,-1.0632126124916377,-0.7066212414307937,-0.557736823781585,0.5563374340990634,1.4411120289935742,0.953,0.5291286038087151,0.6951,-0.8095519378367277,-1.2274,1.5616043092722576,-0.806163639706392,0.6873645805104855,1.6475,-1.205879721206915,1.1600713452957394,2.5821559554026363,-1.1756489038729356,-0.23925822807307173,1.6110704278925145,-0.3260072448862088,0.8998007930259752
Expansion,1997-18,4.962815637411477,5.7144008836465865,6.535686288343889,-2.6422210673985425,6.590652942979913,1.0329,-1.414489532197527,-2.6112,4.28436345235772,-0.9876,-1.3060591429777224,6.104491060462092,0.4090910694815264,0.661,-1.6314452123735612,-6.913289594163907,5.292656480683705,5.014493374829805,2.232533239568084,-0.25021526388198945,0.72296521139888,-2.1015387535365466
Expansion,1997-19,1.1682957300797714,1.1878531952926208,1.2522207989740242,-0.4501681793439682,-1.648393143801996,-0.3679,-1.1956862641007593,-0.4344,1.493439853946632,0.7672,-0.8493070769382216,1.5695597153912777,0.0690616351340045,-0.1514,0.8355092032740652,-0.7417279137835435,-1.6605795094918208,1.6010693855260438,-0.10704203051566537,-1.7938802041511561,1.2763812349198695,0.041832926504804885
Expansion,1997-20,0.9314115100898412,0.760382911365376,0.6940395924073917,0.1368222741547686,-0.2172913865175374,-0.7957,-0.1459982766033318,-0.1844,-0.9187627978514136,0.107,-0.7887991693602436,0.6239537482499724,-0.2913637863088181,-0.3638,0.3607919388518121,0.7564299281281475,-0.50954765168369,0.33471509483795037,-0.41697936208508907,-0.9961267811429737,-0.48606560859801373,-1.1457325543130783
Expansion,1997-21,0.8885089124514911,1.2129784260643373,1.4713279851821692,-0.9191753419097392,0.9666045022622248,0.1377,-1.2968511947547,-0.7512,0.7322765472642656,0.9511,-0.6301096224450187,2.047886159686607,0.1595289368604424,0.5529,0.6256192827892137,-1.7556289465071586,0.5109403699037075,0.8471359994001995,0.26358386623669966,-1.420339351335157,1.1283175237585708,-1.2892255509833173
Expansion,1997-22,0.9525306363706189,0.725509806909197,0.5134499298902417,-0.232081730935707,-1.7592951028475468,-0.7352,-0.2068346612980054,-0.4427,0.4203826558413226,1.0694,-1.305550755980811,0.4586391880819995,-0.7190324566837547,-0.3806,0.971888203612159,0.37643820326448213,-2.42215848271086,0.7396721639975049,-0.018603096045521968,-1.6214766523291484,0.46088817319869446,-0.4781777632448545
Expansion,1997-23,0.816553047839319,1.1557772330365037,1.3474220075547327,0.2265003803884502,-0.632087278585558,-0.9723,0.9694380378880264,0.5116,-1.8098075729605645,1.4409,0.3786525307143629,1.1750105811944245,-0.3210448577370184,0.1669,0.6132932053714901,0.8642904664582001,-0.941120117469681,-0.6551860553524349,-2.2362401404488965,-0.23281522598396936,0.2350477997126077,-1.629870719364077
Expansion,1997-24,2.254829807989034,2.33391715020399,2.2635984324337777,1.1632013197555802,1.843778155588094,0.4774,0.5691730525759553,0.4503,-2.602769053176079,-2.6949,0.9119849733767892,3.3394433948052304,0.186487209133257,0.3067,-2.5747116030939377,1.1561337572413235,4.2225169549008115,1.9805076905699384,-2.9299346063036613,0.835152075658159,-1.8905362602339701,-1.1485722860207903
Expansion,1997-25,0.1319429947583161,-0.0164525642318613,-0.148747872330035,-1.2643876835684575,-1.0136087867939958,0.2386,0.1579562371463616,-1.0131,1.5091352522829338,-0.0514,0.5506523108027572,0.6870535580688619,0.1590550254004785,0.7565,-0.0711935449326461,-0.5346692414547001,-0.18926852996082677,0.8226050023282496,-0.13623513501076512,-0.8303157020346831,1.418426031015734,1.483065249149873
Expansion,1997-26,-0.3723004901870386,-0.3915970344704367,-0.4999458290807168,0.3096532571691623,1.726046716403773,0.292,0.349503349193192,0.4337,0.3254161693544199,1.0914,0.6300223832444329,-1.0490861216702507,0.4501151369008971,0.7232,1.657024471862267,-0.6470486504704123,-0.22571065292668308,-2.1766035187779553,0.8602570434729719,1.0864575959715592,0.4993851525126109,-0.7480079778085373
Expansion,1997-27,1.7181029429523154,1.7364771350246944,1.777481257710578,0.0287568675394922,-1.721957833625376,0.1531,-0.5125077317231108,-0.3234,1.280850076163098,-1.3928,0.9010526841799926,2.8442050677800035,0.6503858224864878,0.2686,-1.4447580773132906,-0.18445920033669155,0.7846815921218361,2.964121802180858,-1.9280831282833475,-0.6668956486920073,0.8290692256952945,1.7311878202179782
Expansion,1997-28,0.5450871223042109,0.6743835680998345,0.915379203145794,-1.3922483570644184,-0.6484081835185562,0.5596,-0.2708557248818355,-1.5633,2.6217549355366687,1.0633,0.5503635648362648,0.390652719918072,-0.3300464972071815,0.7591,1.1711085022386714,-2.028953937165721,-1.189963357693288,0.12246255806789802,0.6804061618363643,-1.1543773094438918,1.919680255720018,1.3789779314036128
Expansion,1997-29,0.0742426377275285,0.7487305402060773,1.3735934496755142,-1.1938606532949203,0.1789910341976286,0.2905,-0.7916838877230936,-1.2692,3.8707323284145945,1.2917,0.9101160575611944,0.1490228301186613,0.4202824036972696,1.0751,1.0897261748872733,-3.03559741850124,-0.8690743537432829,-0.0047351405230562915,1.466555798640665,-0.3733654138562752,2.340941017997579,1.7448107245384292
Expansion,1997-30,1.0385906082266194,1.0400488651157946,1.0807426068530024,-0.0211462875411405,1.5631129460577764,0.4345,-0.1324034301635079,-0.1598,-0.4333795044612509,-1.1653,0.629960176883726,2.059776950352532,-0.2113276190073065,-0.1243,-1.4596879931418227,-0.4948276581045592,2.3228755026122805,1.2867991217327566,-1.0827787553544415,-0.031231770074739734,-1.1261462745151327,-0.3516729514463739
Expansion,1997-31,1.4225048469227677,1.5286709483961711,1.6472449070981554,0.1893712324749996,-1.54352805114365,0.2036,1.3767012603911333,0.2064,2.4372072433829883,0.6517,0.0271481067029677,0.9955684835127432,-0.3795850651099552,-0.5118,0.1062116998122197,-0.5537448125791511,-2.302622682284858,1.6389259623288623,-0.525541108107107,0.6547264999070378,0.6642897954181824,1.0961117430418796
Expansion,1997-32,-0.1330103099233425,0.0317235959623075,0.3252435139152299,-0.4003905737468005,-0.6718740702928105,0.2217,-0.3319779127831879,-0.6111,3.485230312540266,1.2608,-1.0959011905612326,-1.215859017672738,0.1294930538018324,-0.2742,1.9209441468464927,-1.3387151353455065,-2.946320924693711,0.10494181015595905,2.6142550458382785,-0.4104643450093018,1.356835765317852,0.9288261126009635
Expansion,1997-33,-1.3089002858387766,-1.4723626511093937,-1.8782911255631365,0.6690437543976913,-0.2672791903791438,0.3486,1.6075526381895244,0.5741,0.1285058590024146,2.1805,-0.959629134299933,-2.816252313775458,-0.4308867049775289,-0.9922,1.8018954611978224,1.2441102119119751,-3.3548881279315186,-2.2755504129317856,1.5307076817707717,0.738646161615218,-0.32134935319077723,-0.7394327080369314
