,Date,credit_factor,turnover_factor
102,1992-09-18,3.0419759919925626,-0.3683002584140893
103,1992-09-25,-3.4846009227587738,-1.1623963156986217
104,1992-10-02,-0.2646501823094227,-0.6364390241784146
105,1992-10-09,3.0574120089541967,3.019682471670837
106,1992-10-16,3.25271922015522,2.105042518367739
107,1992-10-23,-0.5634314349869496,3.6364147914922373
108,1992-10-30,0.7536366029667008,1.1385527761823777
109,1992-11-06,-0.5821931255025059,1.2201731464456467
110,1992-11-13,0.12025373133850437,2.7285038329840416
111,1992-11-20,3.5436276230013553,0.21220679330700154
112,1992-11-27,-1.4188123290778787,0.4728867226877931
113,1992-12-04,-0.41481075264152567,2.011216820375128
114,1992-12-11,-1.087583892091859,-2.762023847716766
115,1992-12-18,3.41937995283641,-0.694909760585849
116,1992-12-24,-1.6206583311296763,0.4134261976271425
