,Date,credit_factor,turnover_factor
0,1990-10-11,-1.513498473655565,-0.8413762318902472
1,1990-10-12,3.6294817007595266,0.7209739982964415
2,1990-10-15,0.7328206462671145,-0.9851223084327626
3,1990-10-16,1.4681934808984483,-0.8733272902044781
4,1990-10-17,1.4788820372184823,1.4330179519827206
5,1990-10-18,1.8855422084516844,3.1399861648662584
6,1990-10-19,0.5040688138047561,0.37623593193441895
7,1990-10-22,1.808527830606892,0.8291083603856962
8,1990-10-23,0.9209338554893497,0.1331289118774489
9,1990-10-24,1.0785947646878296,0.3601547027005072
10,1990-10-25,-2.3155907888564387,0.1255822102915816
11,1990-10-26,-2.247625063737082,-1.5733193799434615
12,1990-10-29,-1.4381430293641686,-1.4885713516509869
13,1990-10-30,1.3480580679937626,-0.3119174120768739
14,1990-10-31,-0.5942157726827395,-0.9937837812990954
15,1990-11-01,0.9672400634898721,0.06924447720671988
16,1990-11-02,1.2215309443925038,2.8891207194401107
17,1990-11-05,1.7260774793952605,1.0236316884764087
18,1990-11-06,-1.5387211482040148,-0.6489957684222858
19,1990-11-07,-0.1816449537608525,-0.25342096972492817
20,1990-11-08,-0.05614553090141471,-0.3210269095642196
21,1990-11-09,1.7611503550247396,0.46287333806241915
22,1990-11-12,2.192371203559219,2.13843957664853
23,1990-11-13,1.3699214854032258,1.7999876517719602
24,1990-11-14,0.5940254976090076,1.5285052197342492
25,1990-11-15,-1.400347083061792,-1.2215203021431027
26,1990-11-16,0.2901575353907174,-0.94554216340041
27,1990-11-19,0.7613298485696275,-0.20227860513821758
28,1990-11-20,-1.373943189412487,-1.1759365914754314
29,1990-11-21,-1.4844594637514983,0.020589664029817264
30,1990-11-23,-1.3340735404414894,0.4345793062037598
31,1990-11-26,-1.2754788920054334,0.5889556473291109
32,1990-11-27,2.0322769626081745,1.721830431969284
33,1990-11-28,-0.2846262608323472,0.5367206039943826
34,1990-11-29,0.7337292655099785,0.7891974786078125
35,1990-11-30,0.7745016856349882,-0.38892160849293594
36,1990-12-03,1.3654741504464365,2.364477986304252
37,1990-12-04,0.5804819776427549,-0.2381045027508133
38,1990-12-05,-1.0248736788747927,1.3426129904408919
39,1990-12-06,0.4185875327216904,-1.2337538644913493
40,1990-12-07,1.029121730651142,-0.4097882529057744
41,1990-12-10,0.6780525816293248,-0.12256063900487665
42,1990-12-11,0.2824592509229595,-0.9883019846139494
43,1990-12-12,0.6026778487270245,0.8509212734281575
44,1990-12-13,0.6404248660739223,0.1308033814578247
45,1990-12-14,-0.1852400165722368,-0.5924500027029143
46,1990-12-17,-1.5227147006218873,-0.04622272400297113
47,1990-12-18,-1.4206651066869223,0.37684643954865643
48,1990-12-19,-0.23116848553021915,0.7440686521855927
49,1990-12-20,0.4433876270416441,1.4855483189377243
50,1990-12-21,2.0692099660288634,0.5325150977135845
51,1990-12-24,1.3339936968259178,0.26035122101418673
52,1990-12-26,-0.9662742678650504,-0.1169718684315188
53,1990-12-27,-1.1829651260182308,-0.5815805795096065
54,1990-12-28,1.2389586592898971,-0.11880857326938304
55,1990-12-31,0.1604100527642897,0.8272184885536721
56,1991-01-02,-0.1571532345735053,0.4520652109635717
57,1991-01-03,0.03714769809432059,-0.0872777034528923
58,1991-01-04,-0.2473221597148586,-0.1161498004080286
59,1991-01-07,-0.25415029959073193,-0.7693891351665711
60,1991-01-08,0.7365689419660678,-0.4398435509035542
61,1991-01-09,0.007058112336013602,0.3602667458169309
62,1991-01-10,1.5443405608244012,1.4775431580725185
63,1991-01-11,0.2732487989263977,-0.10662276920897215
64,1991-01-14,-1.373752121947339,-1.3652102651090965
65,1991-01-15,1.6258625335540442,1.365990654509839
66,1991-01-16,3.07379974609747,2.3877448886293107
67,1991-01-17,0.52976107952852,0.8517517834946777
68,1991-01-18,0.3999657028588236,-0.5864333152530288
69,1991-01-21,0.500841502202983,1.5070820421052393
70,1991-01-22,-1.0007173461097376,1.39168004489954
71,1991-01-23,0.24384983688343853,1.1232607004700992
72,1991-01-24,1.5532472739869203,1.6889804466414138
73,1991-01-25,-0.29427667138442437,0.07339261290545407
74,1991-01-28,-0.054744481684416674,-0.6978044236464381
75,1991-01-29,-0.3102611233343441,0.6956444057777806
76,1991-01-30,1.332122331105365,3.2286273263648497
77,1991-01-31,0.4875634096682539,-0.004641471486180326
78,1991-02-01,-1.2991208084516732,0.21602228093813183
79,1991-02-04,0.1766613723674473,0.43335219269189823
80,1991-02-05,0.9503198338787198,1.8114363819587156
81,1991-02-06,1.7559979409567938,0.7614623162979401
82,1991-02-07,-0.7261956613810372,-1.1224062597269566
83,1991-02-08,-0.6947752224365448,-0.7851394488873598
84,1991-02-11,2.5400509804930858,0.6304384291344476
85,1991-02-12,-0.4163004486531011,-1.605684361929403
86,1991-02-13,0.5906375783404115,0.49160874977058433
87,1991-02-14,-1.2698915657947518,-1.435986612448743
88,1991-02-15,2.0753622543715764,0.8273555965185576
89,1991-02-19,0.2765432994998333,0.4900626862339325
90,1991-02-20,-1.3511717765761064,-0.12897189968317618
91,1991-02-21,-1.0350106690616125,-0.7273585298971003
92,1991-02-22,1.3684356176915426,0.36742542928463434
93,1991-02-25,-0.31203556531770466,0.39886464330312177
94,1991-02-26,-0.1290204217876723,0.17406615196516065
95,1991-02-27,-0.009307556203228678,0.11817846311164334
96,1991-02-28,0.11876758793489522,0.23914876142738742
97,1991-03-01,1.2516680013322254,0.8450732234496988
98,1991-03-04,2.276099699158428,1.3133965908131096
99,1991-03-05,0.9588659282341767,1.1412838876990967
