Date,CloseNYSE,CloseSP500
2011-03-08,8394.0400390625,1321.8199462890625
2011-03-09,8379.4404296875,1320.02001953125
2011-03-10,8200.0703125,1295.1099853515625
2011-03-11,8248.5302734375,1304.280029296875
2011-03-14,8193.9599609375,1296.3900146484375
2011-03-15,8092.10986328125,1281.8699951171875
2011-03-16,7929.8701171875,1256.8800048828125
2011-03-17,8064.85986328125,1273.719970703125
2011-03-18,8116.39990234375,1279.2099609375
2011-03-21,8256.3603515625,1298.3800048828125
2011-03-22,8228.41015625,1293.77001953125
2011-03-23,8248.830078125,1297.5400390625
2011-03-24,8311.6103515625,1309.6600341796875
2011-03-25,8321.7802734375,1313.800048828125
2011-03-28,8296.51953125,1310.18994140625
2011-03-29,8345.3798828125,1319.43994140625
2011-03-30,8416.6904296875,1328.260009765625
2011-03-31,8404.98046875,1325.8299560546875
2011-04-01,8469.33984375,1332.4100341796875
2011-04-04,8482.41015625,1332.8699951171875
2011-04-05,8488.3896484375,1332.6300048828125
2011-04-06,8508.23046875,1335.5400390625
2011-04-07,8489.330078125,1333.510009765625
2011-04-08,8483.9404296875,1328.1700439453125
2011-04-11,8445.76953125,1324.4599609375
2011-04-12,8360.4599609375,1314.1600341796875
2011-04-13,8367.3095703125,1314.4100341796875
2011-04-14,8374.16015625,1314.52001953125
2011-04-15,8400.3095703125,1319.6800537109375
2011-04-18,8277.1103515625,1305.1400146484375
2011-04-19,8332.0302734375,1312.6199951171875
2011-04-20,8457.650390625,1330.3599853515625
2011-04-21,8504.3603515625,1337.3800048828125
2011-04-25,8485.25,1335.25
2011-04-26,8554.990234375,1347.239990234375
2011-04-27,8609.2802734375,1355.6600341796875
2011-04-28,8639.73046875,1360.47998046875
2011-04-29,8671.41015625,1363.6099853515625
2011-05-02,8649.6103515625,1361.219970703125
2011-05-03,8584.6796875,1356.6199951171875
2011-05-04,8506.6103515625,1347.3199462890625
2011-05-05,8397.400390625,1335.0999755859375
2011-05-06,8425.900390625,1340.199951171875
2011-05-09,8478.1904296875,1346.2900390625
2011-05-10,8550.490234375,1357.1600341796875
2011-05-11,8428.08984375,1342.0799560546875
2011-05-12,8456.1796875,1348.6500244140625
2011-05-13,8371.669921875,1337.77001953125
2011-05-16,8336.58984375,1329.469970703125
2011-05-17,8333.0703125,1328.97998046875
2011-05-18,8407.48046875,1340.6800537109375
2011-05-19,8427.9501953125,1343.5999755859375
2011-05-20,8357.5302734375,1333.27001953125
2011-05-23,8236.5498046875,1317.3699951171875
2011-05-24,8252.4599609375,1316.280029296875
2011-05-25,8295.3701171875,1320.469970703125
2011-05-26,8341.66015625,1325.68994140625
2011-05-27,8386.33984375,1331.0999755859375
2011-05-31,8477.2802734375,1345.199951171875
2011-06-01,8281.58984375,1314.550048828125
2011-06-02,8277.759765625,1312.93994140625
2011-06-03,8222.150390625,1300.1600341796875
2011-06-06,8115.8701171875,1286.1700439453125
2011-06-07,8131.68994140625,1284.93994140625
