Date,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,Cycle
1990-11-30,0.06235887464229714,0.06599879673367379,0.06950909787719553,0.0745427055034081,0.08278841819193467,1.0
1990-12-31,0.01817610562899378,0.02133622453026312,0.02208042581182067,0.02360410125598839,0.029037664705510814,1.0
1991-01-31,0.039128590527503955,0.053113071950899725,0.06852798016588128,0.08541710605864737,0.10172192133427138,1.0
1991-02-28,0.06223843748608379,0.06451272037677329,0.07037281770735695,0.07580124240270077,0.08152659276381902,1.0
1991-03-31,0.04781299060458085,0.05629171659245888,0.06228021660511205,0.06628620292956681,0.07089481925420052,1.0
1991-04-30,0.015572747258114044,0.015858719924001317,0.013667397608632083,0.016160374779854735,0.022010340837200604,1.0
1991-05-31,0.010048059320399386,0.020676725691450123,0.034226865600297536,0.04852196429253051,0.06162085944271654,1.0
1991-06-30,-0.013842744629247793,-0.00919369062226326,-0.006465115063364162,-0.0020197106948747663,0.002019962974359403,1.0
1991-07-31,0.026640403183874173,0.03394106851156013,0.04442538797078896,0.05724091565485161,0.06992676735789294,1.0
1991-08-31,0.016243004941273537,0.02741628542847837,0.03765382264728487,0.04863363285255797,0.06261093057093359,1.0
1991-09-30,0.025106067503755724,0.031964675397369184,0.039681082966756515,0.0453879939855912,0.04939324766296187,1.0
1991-10-31,0.024582475538164644,0.02092637185726692,0.023754183648077704,0.0252252504045204,0.025225193778104664,1.0
1991-11-30,-0.005145127798220651,-0.009503092098364616,-0.014240406961748067,-0.022128396463903688,-0.030422855335508217,1.0
1991-12-31,0.08026220814688578,0.08678997627827435,0.09325135379314564,0.09910820541712297,0.10692631735472427,1.0
1992-01-31,0.01549323322526213,0.02385574006187838,0.03376406754248557,0.04751439933446784,0.06111920675267704,1.0
1992-02-29,-0.003669968696320724,-0.003715188232124555,-1.6454147141412717e-06,0.007379206213321229,0.019005433164261534,1.0
1992-03-31,-0.005534985012180158,0.0019400116151003085,0.008068334567673929,0.013960560529140676,0.017371196019295605,1.0
1992-04-30,0.004709280716676905,-0.0006958573516836449,-0.007442341294873429,-0.01279991579028482,-0.021213669452263616,1.0
1992-05-31,0.021303731760834756,0.021871094650057824,0.019304992845077768,0.01670713808666492,0.016114013134630765,1.0
1992-06-30,-0.003652422415411403,-0.003598532683915148,-0.0018103683100851213,-0.0014807655799989276,-0.00039430065095705236,1.0
1992-07-31,0.04366192106879499,0.0457857694871117,0.052210655962976596,0.05841792945893276,0.062496369296416034,1.0
1992-08-31,0.0032076215985583213,0.0020027775553343825,-0.0003145961879206143,-0.004603910676681816,-0.007589472760755179,1.0
1992-09-30,0.020413430872025025,0.028634823834916702,0.03342573241221307,0.03740494948373519,0.042208050359523394,1.0
1992-10-31,0.005624805811842855,0.01930322728584157,0.03315866940279341,0.04869951921696078,0.06504917329105361,1.0
1992-11-30,0.011185115099067926,0.013697245572220096,0.019696306078788507,0.0247828935366564,0.03295873556658242,1.0
1992-12-31,0.02181108791656559,0.019431683598516904,0.018058935520140398,0.019579128249365894,0.023843093165790603,1.0
1993-01-31,0.024005549348770805,0.022608391188915385,0.021140043042342918,0.018607027972032494,0.018138618965184032,1.0
1993-02-28,0.027709243136481702,0.021624505972776223,0.015849647850935494,0.011723401667659686,0.005625344446044574,1.0
1993-03-31,0.05153612358230109,0.05516061651935508,0.05597761156812042,0.0515130091631201,0.047565218134089315,1.0
1993-04-30,-0.026918416436153794,-0.026294380599314018,-0.025552231128040004,-0.025000385974109463,-0.02684754871690071,1.0
1993-05-31,0.002990244256602454,0.008019215081324436,0.016519273094611483,0.024761803812381498,0.03320171176141553,1.0
1993-06-30,0.019574449935598336,0.01741778309524733,0.016913444933108132,0.017009593975248385,0.01457383844918983,1.0
1993-07-31,0.02242718896143502,0.02514155449705146,0.027619106710741474,0.027226221818591734,0.024944016215875987,1.0
1993-08-31,0.02640833349541453,0.03253061406137148,0.03894047453023966,0.04459408025875113,0.052781313538898346,1.0
1993-09-30,0.0238426980508989,0.028273143409559588,0.03061822008281566,0.03580361781650447,0.043583345339546165,1.0
1993-10-31,0.0010400955004024976,0.007972213209544691,0.016906781548265068,0.02387529065951318,0.028225673387326355,1.0
1993-11-30,-0.045531575918968205,-0.04298239858268169,-0.03987059478813958,-0.036128925339710204,-0.03174599967408072,1.0
1993-12-31,0.01690599195766259,0.023261278556837947,0.0271607157604681,0.029886641396379032,0.0333660226455842,1.0
1994-01-31,0.017867587345886567,0.01862502875583666,0.021050496736754652,0.020950774921049804,0.022663381784054415,1.0
1994-02-28,-0.01281366535419155,-0.009910767285473441,-0.007841057265250483,-0.005135898545065893,-0.0029333451559869815,1.0
1994-03-31,-0.027161557443258214,-0.0300398468487665,-0.03233285135525991,-0.03479322760605366,-0.037679101828230775,1.0
1994-04-30,0.005249417040874022,0.005131841848156652,0.006426389372674366,0.008784566205562814,0.009823660315992263,1.0
1994-05-31,-0.01045495351728986,-0.011407501996256224,-0.009791868480660191,-0.009120133136087151,-0.010942151620970699,1.0
1994-06-30,-0.021794276259223304,-0.021598447662787398,-0.021171068474300038,-0.021568120464593596,-0.024021011732885657,1.0
1994-07-31,0.008183291031151537,0.014087390891294894,0.016187022844636044,0.018606666511223047,0.020459222673141347,1.0
1994-08-31,0.023146341516130264,0.030584376849981946,0.04016454344017021,0.05103788435420543,0.061902026957132546,1.0
1994-09-30,-0.009590350258545922,-0.00537163002715532,-0.0023328198285442452,0.0033797903696744275,0.009684777679571396,1.0
1994-10-31,0.000365878959830947,0.004980582314790905,0.008730313490400503,0.011733610120342288,0.015889532133352327,1.0
1994-11-30,-0.03566617983177589,-0.029937405325452714,-0.027434636236953705,-0.023064355232138525,-0.01748931580953065,1.0
1994-12-31,0.03118258564451952,0.03362868783203454,0.03430486718642474,0.034097966988029596,0.03290272239757221,1.0
1995-01-31,0.006385256782544806,0.0035075513643603065,0.0041872586202152205,0.004077791886745379,0.004434574863583446,1.0
1995-02-28,0.0327283566687144,0.03985701007347896,0.042659719735405395,0.04510994129828144,0.044763371538957916,1.0
1995-03-31,0.009550409272566498,0.01500422237674951,0.018318875796526482,0.022562885625891767,0.02516064118949001,1.0
1995-04-30,0.013109292215074371,0.01567920151409682,0.016552420493623782,0.016330669576314495,0.015320822891617826,1.0
1995-05-31,0.022035322627010058,0.016954013835140776,0.016362327671017852,0.014727213187760088,0.011471433014944483,1.0
