,credit_factor,Date
2372,-0.0012307180520649387,2000-03-02
2373,0.02284219378666866,2000-03-03
2374,-0.0030889399072289297,2000-03-06
2375,0.019593547013771955,2000-03-07
2376,-0.001343890312036803,2000-03-08
2377,0.029977954357282344,2000-03-09
2378,-0.009927399313372654,2000-03-10
2379,-0.005579824349057225,2000-03-13
2380,-0.03858448140120002,2000-03-14
2381,-0.00731499823691557,2000-03-15
2382,0.009248120091170507,2000-03-16
2383,0.025728874625548938,2000-03-17
2384,-0.013328242453027949,2000-03-20
2385,0.006903811510583849,2000-03-21
2386,0.0391324190049571,2000-03-22
2387,-0.0037309760651709585,2000-03-23
2388,0.0004707264660213095,2000-03-24
2389,0.01961457071428059,2000-03-27
2390,-0.0238115112878399,2000-03-28
2391,-0.01953775336858178,2000-03-29
2392,-0.03591362063937438,2000-03-30
2393,-0.006209613814295361,2000-03-31
2394,-0.033014638612381755,2000-04-03
2395,0.004849030672675991,2000-04-04
2396,0.023935725542866132,2000-04-05
2397,0.015075116572674798,2000-04-06
2398,0.016298179556673367,2000-04-07
2399,-0.04528220147935627,2000-04-10
2400,-0.011013199053629748,2000-04-11
2401,-0.05319960525809148,2000-04-12
2402,-0.02307900471436571,2000-04-13
2403,-0.02585325428355529,2000-04-14
2404,0.07133894166153784,2000-04-17
2405,0.03518538913251896,2000-04-18
2406,-0.033115738487461424,2000-04-19
2407,-0.006130549511598188,2000-04-20
2408,-0.016089102955841997,2000-04-24
2409,0.01066378070495096,2000-04-25
2410,-0.0084672023408407,2000-04-26
2411,0.05033388620433093,2000-04-27
2412,0.007044127337047068,2000-04-28
2413,-0.024691243697839187,2000-05-01
2414,-0.019079815842197374,2000-05-02
2415,-0.0005325823358419621,2000-05-03
2416,-0.014341940542231597,2000-05-04
2417,0.012829464186441162,2000-05-05
2418,-0.024263891626304216,2000-05-08
2419,-0.027502287721735102,2000-05-09
2420,-0.028689909890173518,2000-05-10
2421,0.023232780799585854,2000-05-11
2422,-0.012949635494259834,2000-05-12
2423,0.015725677292958654,2000-05-15
2424,0.02789714309535564,2000-05-16
2425,-0.005268218774773103,2000-05-17
2426,-0.01193648187606371,2000-05-18
2427,-0.02143697313758203,2000-05-19
2428,-0.011962527173409709,2000-05-22
2429,-0.02738226265187036,2000-05-23
2430,0.01789421877217414,2000-05-24
2431,0.010210274028700101,2000-05-25
2432,-0.00358053241647495,2000-05-26
2433,0.032410817424228425,2000-05-30
2434,0.007119874765771212,2000-05-31
2435,0.026421770975279472,2000-06-01
2436,0.02431326368447566,2000-06-02
2437,-0.0006929595371139539,2000-06-05
2438,-0.017767860225480735,2000-06-06
2439,0.02078147735040911,2000-06-07
2440,0.006197886243032384,2000-06-08
2441,-0.003029223273370822,2000-06-09
2442,-0.01237863988297266,2000-06-12
2443,0.016080116294835568,2000-06-13
2444,-0.013847509966524299,2000-06-14
2445,0.0032861238446929867,2000-06-15
2446,0.007096369678670711,2000-06-16
2447,0.038461383512178024,2000-06-19
2448,0.01637476232621707,2000-06-20
2449,0.021404076607051764,2000-06-21
2450,-0.012787631951588465,2000-06-22
2451,-0.012641794170697853,2000-06-23
2452,0.017672729888110937,2000-06-26
2453,-0.008622486936293632,2000-06-27
2454,-0.002897982198709655,2000-06-28
2455,-0.01643639014994094,2000-06-29
2456,0.02330977286428598,2000-06-30
2457,-0.011236764000417501,2000-07-03
2458,-0.036802088326094204,2000-07-05
2459,0.022811469336707715,2000-07-06
2460,0.0180494206424355,2000-07-07
2461,0.002781409856904545,2000-07-10
2462,-0.0232355631051211,2000-07-11
2463,0.015812039345130476,2000-07-12
2464,-0.0026881296635654418,2000-07-13
2465,-0.001039888195773572,2000-07-14
2466,0.02410888463166714,2000-07-17
2467,-0.006307314775418963,2000-07-18
2468,-0.02034187866413555,2000-07-19
2469,-0.02232717031352518,2000-07-20
2470,-0.027402276863236857,2000-07-21
2471,0.00843796173148507,2000-07-24
2472,-0.00667314012294949,2000-07-25
2473,-0.00574080813738235,2000-07-26
2474,-0.02338552966634869,2000-07-27
2475,0.0035145514948317236,2000-07-28
2476,-0.0016266511312844935,2000-07-31
2477,-0.014843131328518569,2000-08-01
2478,-0.002725238807166804,2000-08-02
2479,-0.011032632559203209,2000-08-03
2480,0.0007692910229014785,2000-08-04
2481,0.018294103801320898,2000-08-07
2482,0.005382766799820112,2000-08-08
2483,0.012533598368761667,2000-08-09
2484,-0.015659676211281993,2000-08-10
2485,0.0011277297967134878,2000-08-11
2486,0.03691168850556904,2000-08-14
2487,0.015726006699683742,2000-08-15
2488,0.015203371982776,2000-08-16
2489,0.010982317893118085,2000-08-17
2490,-0.0061919911945522415,2000-08-18
2491,0.0023978301484959795,2000-08-21
2492,0.003160960783480582,2000-08-22
2493,0.020467065557136222,2000-08-23
2494,0.0032269036976958565,2000-08-24
2495,0.00041203298773273556,2000-08-25
2496,0.004423332594842385,2000-08-28
2497,-0.0042329175269083235,2000-08-29
2498,0.004625659939386284,2000-08-30
2499,-0.005051272974022228,2000-08-31
2500,-0.006718295159306049,2000-09-01
2501,-0.010876184469200408,2000-09-05
2502,-0.03474291628791829,2000-09-06
2503,0.01736927085034823,2000-09-07
2504,-0.02066774135878089,2000-09-08
2505,-0.0075403529489760516,2000-09-11
2506,-0.011265981010070895,2000-09-12
2507,0.01502280535342099,2000-09-13
2508,0.015110267964466996,2000-09-14
2509,-0.010181900263947207,2000-09-15
2510,-0.003155269938743762,2000-09-18
2511,0.03691549712634932,2000-09-19
2512,0.018499550734026805,2000-09-20
2513,-0.022619088223058286,2000-09-21
2514,0.004699253994970983,2000-09-22
2515,-0.0286827338486706,2000-09-25
2516,0.0006163288757378461,2000-09-26
2517,-0.011369839322165235,2000-09-27
