Date,RF_HXZ,Mkt-RF_HXZ,ME_HXZ,IA_HXZ,ROE_HXZ,EG_HXZ
1980-09-05,0.1651,2.2005,1.0692,-0.2651,0.8508,-0.1451
1980-09-12,0.2064,0.7089,1.7598,-0.2147,0.925,-0.5515
1980-09-19,0.2064,2.7155,0.2928,0.0243,1.8929,-0.2278
1980-09-26,0.2064,-2.5279,-1.4643,-0.3732,1.2917,2.7627
1980-10-03,0.1984,2.1931,-1.0388,0.2105,2.9082,1.5973
1980-10-10,0.1931,0.8974,0.8697,-1.0409,0.7049,0.7905
1980-10-17,0.1931,0.5157,-0.4882,0.4431,1.3294,1.4284
1980-10-24,0.1931,-1.4018,0.5805,0.1762,-1.0773,-1.0279
1980-10-31,0.1931,-2.0107,0.5238,0.8918,0.463,0.2757
1980-11-07,0.197,1.1114,-1.3243,-0.0837,1.8107,0.5536
1980-11-14,0.2463,5.9216,-1.9706,-1.9749,2.4873,-0.0023
1980-11-21,0.2463,1.4348,-0.7557,-0.1507,2.3294,-0.1109
1980-11-28,0.197,0.8976,-0.6592,0.3865,1.8025,0.3736
1980-12-05,0.3198,-4.5908,2.2447,0.7607,-1.2132,-0.3805
1980-12-12,0.3198,-4.301,-1.9404,-0.3254,-0.9308,1.2269
1980-12-19,0.3198,3.3586,-0.404,0.5906,2.1542,-0.129
1980-12-26,0.2558,1.7326,0.2863,-0.3349,-1.5932,-0.4255
1981-01-02,0.2391,-0.0061,1.476,0.3141,-0.1833,-0.2194
1981-01-09,0.2362,-2.6597,-0.0614,1.1241,-2.6766,0.8413
1981-01-16,0.2362,0.9677,0.4511,0.3744,1.2181,0.3505
1981-01-23,0.2362,-3.3433,1.915,0.0785,-0.5657,-0.117
1981-01-30,0.2362,-0.5263,1.0078,0.8024,-2.3356,-0.6768
1981-02-06,0.2801,0.7264,-0.2782,-0.0283,-0.6462,0.5178
1981-02-13,0.2801,-2.8062,0.9567,1.5683,-0.3135,0.9291
1981-02-20,0.224,-0.7946,-0.2773,0.2252,0.2529,0.6514
1981-02-27,0.2801,3.5811,-0.4892,0.0419,1.3979,-0.5717
1981-03-06,0.2975,-0.8045,1.7323,-0.2919,-1.3227,-1.0581
1981-03-13,0.2975,2.1802,-0.6309,-1.034,-0.2841,-0.2526
1981-03-20,0.2975,0.887,1.8364,0.9161,-1.3165,-0.1781
1981-03-27,0.2975,0.4612,0.3249,-1.8411,1.0462,-0.1147
1981-04-03,0.272,0.6622,1.409,-0.2353,-0.1882,-0.2102
1981-04-10,0.2551,-0.4483,2.0998,0.5937,0.0823,0.0988
1981-04-16,0.204,-0.1517,0.5118,0.176,0.665,0.2461
1981-04-24,0.2551,0.1893,1.3165,1.1485,0.1612,0.1562
1981-05-01,0.2571,-1.8455,-0.9717,0.644,1.1077,0.4357
1981-05-08,0.2651,-0.7445,-0.7655,-0.4986,0.7002,-0.4412
1981-05-15,0.2651,0.3697,0.5764,0.1656,-0.9425,0.3584
1981-05-22,0.2651,-0.1627,1.3634,-0.2925,0.8846,0.2471
1981-05-29,0.212,0.9149,1.3248,0.1982,-1.0007,1.4148
1981-06-05,0.3425,-0.7618,0.2899,0.854,-0.6585,1.5243
1981-06-12,0.3425,0.8139,0.6712,0.5044,-0.3212,0.7213
1981-06-19,0.3425,-1.3026,-0.7096,1.4574,0.3408,-0.0771
1981-06-26,0.3425,0.0009,-0.3998,-0.1276,0.4296,-0.0189
1981-07-02,0.2447,-3.2273,-0.0452,0.3561,0.2798,-0.1829
1981-07-10,0.2696,0.0507,-0.6309,-1.2239,0.508,-0.9675
1981-07-17,0.2696,0.8296,-0.3339,-0.813,1.3153,-0.25
1981-07-24,0.2696,-2.0506,-0.4954,-0.153,0.6965,0.0891
1981-07-31,0.2696,1.6152,-0.4143,-0.2313,0.1862,0.3118
1981-08-07,0.3034,0.7735,-0.8298,-0.8693,0.8405,-0.3711
1981-08-14,0.3034,0.3009,-0.1833,-0.0672,0.661,-0.2892
1981-08-21,0.3034,-2.7962,0.4754,1.2356,0.034,0.9832
1981-08-28,0.3034,-4.2483,-0.726,0.6881,-0.6527,1.4276
1981-09-04,0.3032,-3.6867,-0.1391,1.3796,-0.1656,1.3784
1981-09-11,0.2424,0.8901,-1.2031,0.4536,0.1035,0.326
1981-09-18,0.3031,-4.5547,1.2718,2.6944,0.3445,2.5615
1981-09-25,0.3031,-3.9719,-1.977,1.5177,-0.2997,2.195
1981-10-02,0.2876,5.8072,-0.2149,-3.0944,1.6186,-2.9728
1981-10-09,0.2644,2.1072,1.5167,0.4848,0.8729,-0.7799
1981-10-16,0.2644,-1.809,1.1446,0.9228,0.6891,0.4668
1981-10-23,0.2644,-0.553,0.4383,0.0373,1.8838,0.5232
1981-10-30,0.2644,2.4858,-0.8841,-1.1831,0.6916,-0.3246
1981-11-06,0.2746,1.2221,-0.018,0.0072,0.4287,0.3843
1981-11-13,0.2746,-0.904,0.7704,1.5237,0.0895,1.0264
1981-11-20,0.2746,0.0199,-0.9454,-0.5068,-0.0797,0.404
1981-11-27,0.2196,2.1678,-0.937,0.3527,0.0611,0.0684
1981-12-04,0.2133,0.5022,-0.5499,0.072,-1.0324,0.5543
1981-12-11,0.1979,-1.2234,-0.3534,0.474,0.5414,1.2796
1981-12-18,0.1979,-0.8988,0.6242,-0.1235,0.0365,-0.5394
1981-12-24,0.1583,-1.0362,0.5872,0.1556,-0.0558,0.3103
1981-12-31,0.1583,-0.1832,0.5019,0.4804,0.2264,-0.0505
1982-01-08,0.1822,-2.4677,0.7251,1.5439,-2.3556,0.4134
1982-01-15,0.1822,-3.0588,0.5033,0.6656,0.2349,0.7477
1982-01-22,0.1822,-1.0497,0.3986,1.449,-0.3551,0.2857
1982-01-29,0.1822,3.4648,-1.8864,-1.4437,1.2141,-0.5436
1982-02-05,0.2407,-1.892,1.3679,2.2453,0.2956,1.2183
1982-02-12,0.2407,-2.6947,-0.7115,1.4113,0.2306,1.7601
1982-02-19,0.1925,-1.0477,0.428,0.2185,1.335,0.226
1982-02-26,0.2407,-0.293,-0.5743,1.0219,-1.4756,0.5137
1982-03-05,0.2398,-3.4303,0.2801,2.4969,-2.2055,2.7338
1982-03-12,0.2398,-1.3673,-1.1267,0.4636,-0.1979,0.2451
1982-03-19,0.2398,1.6666,-0.3295,-1.1223,0.36,-1.126
1982-03-26,0.2398,1.3903,1.1951,0.0771,0.3432,-0.1594
1982-04-02,0.2509,2.3413,-0.7159,-1.1212,0.7005,0.7383
1982-04-08,0.2141,0.905,-0.1397,-0.429,0.6995,0.0854
1982-04-16,0.2677,0.405,0.4869,0.1723,0.678,0.3921
1982-04-23,0.2677,1.2653,-0.322,0.7936,-0.5339,-0.3409
1982-04-30,0.2677,-1.8109,1.5746,1.3149,0.173,0.4501
1982-05-07,0.2389,2.545,-1.3741,-2.0638,-1.128,-1.0974
1982-05-14,0.2389,-1.0102,0.2307,0.393,-0.3824,-0.0502
1982-05-21,0.2389,-2.8806,0.1526,1.1093,0.6431,1.286
1982-05-28,0.2389,-2.4451,0.5113,-0.0527,0.2517,0.7047
1982-06-04,0.1939,-1.8182,0.4929,-0.072,-0.4542,0.3652
1982-06-11,0.2424,0.5829,-0.7073,-0.1369,0.3266,0.539
1982-06-18,0.2424,-3.647,1.2451,2.1956,0.4658,2.4202
1982-06-25,0.2424,1.418,-0.0935,-0.2752,-0.3954,-0.0397
1982-07-02,0.2423,-1.1917,1.0741,1.652,-0.0759,0.5435
1982-07-09,0.1937,0.4727,-0.5052,0.5209,0.5005,0.7313
1982-07-16,0.2422,1.6157,-0.6243,-0.0651,1.6206,2.4081
1982-07-23,0.2422,-0.019,1.4823,0.2973,-0.0972,-0.3792
1982-07-30,0.2422,-3.6262,0.5308,0.771,0.8205,0.7628
1982-08-06,0.189,-2.72,0.4405,1.0043,-0.5674,-0.4872
1982-08-13,0.189,-0.5015,-1.8174,1.7262,0.5671,0.1055
1982-08-20,0.189,8.0771,-2.8692,-0.7786,-1.4525,-1.4338
1982-08-27,0.189,4.3597,1.4631,-2.9661,-0.7126,-2.5834
1982-09-03,0.1486,4.3326,-1.3692,-0.18,0.4023,0.8604
1982-09-10,0.0973,-1.0105,1.7523,-0.2108,0.4384,-0.5404
1982-09-17,0.1216,1.353,0.1102,0.2886,1.5475,2.04
1982-09-24,0.1216,0.6347,0.4364,0.102,1.2844,1.6368
1982-10-01,0.1233,-1.0175,0.786,0.9224,0.6803,1.1361
1982-10-08,0.1301,7.0373,-1.7342,-0.8483,1.5878,1.4272
1982-10-15,0.1301,2.035,0.7958,-1.5035,-3.2513,-4.6188
1982-10-22,0.1301,3.9906,0.2523,0.376,0.3295,-0.1112
1982-10-29,0.1301,-3.0839,1.9868,0.9822,0.4723,1.985
1982-11-05,0.171,6.4863,-0.6219,-0.4477,0.6001,-0.345
1982-11-12,0.171,-0.9649,3.6406,0.456,-0.1439,-0.2545
1982-11-19,0.171,-1.7396,0.8113,1.1723,0.701,2.6172
1982-11-26,0.1368,-1.371,1.1445,0.1844,0.8397,0.4973
1982-12-03,0.1539,2.5904,0.5092,0.3214,2.4706,1.8892
1982-12-10,0.1426,0.1666,-0.2724,-1.5116,0.2699,0.1312
1982-12-17,0.1426,-1.8259,-1.2884,1.3347,-0.2546,0.6667
1982-12-23,0.1141,1.3743,-0.6279,0.2814,-0.4114,-0.385
1982-12-31,0.1426,0.6539,0.0708,-0.0615,-1.7074,-1.597
1983-01-07,0.163,3.0849,-0.328,-0.7791,-3.2916,-3.4366
1983-01-14,0.163,1.3152,1.3573,-0.4138,-0.6145,-0.3456
1983-01-21,0.163,-1.7547,0.9799,-0.7322,0.4817,-0.1614
1983-01-28,0.163,0.3638,0.1397,0.8796,1.1294,1.7007
1983-02-04,0.1625,1.4223,0.5244,0.4173,-0.3438,0.1811
1983-02-11,0.1624,1.0821,1.3439,-0.4547,-0.4713,-0.7634
1983-02-18,0.1624,0.4963,1.6036,0.3439,1.5489,1.066
1983-02-25,0.1299,1.1485,-0.5225,0.5437,1.5498,1.0472
1983-03-04,0.1422,2.3329,-0.4352,2.1418,0.3271,0.2616
1983-03-11,0.1372,-1.3006,1.852,0.0968,-0.1512,-0.4071
1983-03-18,0.1372,-1.0002,0.2856,1.7298,0.9754,1.9678
1983-03-25,0.1372,1.8225,0.2757,0.8671,0.2816,0.9131
1983-03-31,0.1097,-0.0077,0.0837,-1.1924,0.26,-0.2107
1983-04-08,0.1725,-0.4232,-0.2561,0.3273,0.2885,0.5468
1983-04-15,0.1725,3.8147,0.1968,0.2711,1.2683,1.809
1983-04-22,0.1725,1.083,0.6365,1.45,-0.7494,0.2117
1983-04-29,0.1725,2.0773,-0.9057,-0.0263,-0.2205,-0.3097
1983-05-06,0.1801,1.5381,1.7658,-0.0572,-1.6752,-1.2392
1983-05-13,0.1801,-0.2916,1.9857,-0.7222,-0.5982,-0.8424
1983-05-20,0.1801,-1.346,0.8896,-0.4051,-0.7406,-0.7153
1983-05-27,0.1801,1.7956,1.0055,-0.295,-0.6724,-1.0201
1983-06-03,0.1266,-0.0196,0.5468,0.8891,0.6011,0.1492
1983-06-10,0.151,-0.584,1.6057,0.2196,0.7525,0.7578
1983-06-17,0.151,3.5249,0.6873,-1.2851,1.1817,1.3643
1983-06-24,0.151,0.7427,0.1092,-0.8589,-0.8491,0.1542
1983-07-01,0.1553,-1.2068,-0.4,-0.157,-0.2219,-0.1135
1983-07-08,0.138,-1.064,0.8246,-0.0833,0.0097,-0.0241
1983-07-15,0.1725,-1.9398,0.1735,0.3298,0.6135,1.0846
1983-07-22,0.1725,2.4292,-0.7577,0.6335,0.49,0.762
1983-07-29,0.1725,-3.9543,0.1031,2.0241,0.1146,1.3863
1983-08-05,0.1808,-1.0137,-1.5235,0.0724,0.2205,-0.0047
1983-08-12,0.1808,0.1706,-0.8696,0.0899,0.3145,0.1726
1983-08-19,0.1808,0.7186,-0.3268,0.5135,-0.1823,0.7243
1983-08-26,0.1808,-1.5576,-0.9549,0.5662,-1.1775,-0.8635
1983-09-02,0.1807,1.7276,-0.6382,-0.5652,0.6355,0.4539
1983-09-09,0.1445,1.3664,0.6865,1.0914,0.5535,0.2209
1983-09-16,0.1806,-0.7966,-0.2393,0.1424,0.6027,0.6761
1983-09-23,0.1806,1.8991,-0.8289,0.5855,1.0173,0.9784
1983-09-30,0.1806,-2.0917,0.337,0.0999,0.917,1.0421
1983-10-07,0.1765,2.217,-2.0222,0.7313,1.3426,1.4384
1983-10-14,0.1765,-1.1067,-0.3433,1.0909,0.2754,1.401
1983-10-21,0.1765,-2.8257,-0.5231,1.2505,0.1128,0.6032
1983-10-28,0.1765,-1.5669,-0.4649,-0.259,0.4684,0.6699
1983-11-04,0.172,-0.5506,-0.8454,0.1068,-0.4773,-0.5267
1983-11-11,0.1709,1.9757,-0.6521,-0.0311,0.4516,-0.1337
1983-11-18,0.1709,-0.1282,2.0973,-0.4708,-0.1517,-0.5352
1983-11-25,0.1367,1.1159,-0.1257,0.9764,-0.5154,-0.2291
1983-12-02,0.1694,-0.9899,0.7818,0.8788,-0.6813,-0.2072
1983-12-09,0.1671,-0.4668,-0.2472,1.3714,0.1098,1.0676
1983-12-16,0.1671,-1.7869,0.0062,-0.4409,-0.5555,0.1627
1983-12-23,0.1671,0.1976,-0.396,-0.0904,0.073,0.0632
1983-12-30,0.1337,0.9221,-0.3976,0.1501,-0.5753,-0.455
1984-01-06,0.1535,2.6829,0.3397,-0.3031,-1.0035,-0.4444
1984-01-13,0.1919,-1.1723,1.2263,1.0768,-0.7916,0.6029
1984-01-20,0.1919,-0.8721,-0.0124,0.0343,-0.7075,0.0894
1984-01-27,0.1919,-1.8822,-1.1438,0.9211,-1.0644,0.2257
1984-02-03,0.1864,-2.2685,-1.3883,0.924,-0.2677,0.3083
1984-02-10,0.1827,-3.2791,-1.2387,-0.5293,0.1193,0.2152
1984-02-17,0.1827,-0.6811,-0.4829,0.8324,0.2758,0.1005
1984-02-24,0.1461,0.7745,-1.0719,-0.1797,-0.2524,0.0432
1984-03-02,0.1756,1.2936,0.6431,0.2988,-0.8859,0.2265
1984-03-09,0.165,-3.0183,1.2077,0.2926,0.0832,0.1568
1984-03-16,0.165,2.8054,-0.7985,-0.2881,0.8099,0.8635
1984-03-23,0.165,-1.6613,0.644,0.349,-1.0036,-0.1453
1984-03-30,0.165,1.2731,-1.1933,0.3054,-0.4829,0.4119
1984-04-06,0.2026,-2.6257,-0.2082,0.7697,-0.8408,-0.1007
1984-04-13,0.2026,0.8004,-0.5601,0.3177,1.1882,1.0903
1984-04-19,0.1621,0.323,0.4236,-0.32,0.6149,0.5278
1984-04-27,0.2026,0.9738,-0.5805,0.3643,0.8665,0.7283
1984-05-04,0.1837,0.1209,1.1449,-0.7309,0.146,-0.6628
1984-05-11,0.179,-0.439,-0.4057,-0.3273,0.6786,0.8058
1984-05-18,0.179,-2.1056,0.0955,-0.2185,0.467,0.4992
1984-05-25,0.179,-2.94,-1.1198,0.2804,0.5761,1.3593
1984-06-01,0.1431,1.0017,-0.7552,-0.5153,0.3784,-0.3705
1984-06-08,0.1789,1.2512,0.2991,-1.1317,0.1707,-0.1189
1984-06-15,0.1789,-3.2897,1.8745,-0.6832,0.3832,0.3944
1984-06-22,0.1789,3.0083,-1.7458,-0.8843,0.8493,0.1204
1984-06-29,0.1789,-0.7294,0.5941,0.4506,0.4802,0.7106
1984-07-06,0.1662,-0.7402,0.1331,0.4283,1.0444,1.5585
1984-07-13,0.2078,-1.1112,0.1446,-0.4299,0.2605,0.0737
1984-07-20,0.2078,-1.3313,-0.8653,1.2185,0.3648,1.5157
1984-07-27,0.2078,0.615,-1.9439,-1.9791,1.3035,-0.0218
1984-08-03,0.1866,7.2118,-0.6734,-3.7611,1.1157,-2.5814
1984-08-10,0.1726,2.1075,0.1486,0.6182,1.3045,0.9213
1984-08-17,0.1726,-0.8644,0.6238,0.9753,0.5024,1.0404
1984-08-24,0.1726,1.744,-0.5339,0.1502,-0.5222,0.2372
1984-08-31,0.1726,-0.3815,0.7507,0.786,-0.646,0.1424
1984-09-07,0.174,-1.2068,0.5074,0.9096,0.3122,0.3574
1984-09-14,0.2176,2.238,-1.2404,0.0426,0.455,-0.0887
1984-09-21,0.2176,-1.5556,0.9999,0.828,-0.3924,0.1327
1984-09-28,0.2176,-0.2016,-1.0719,0.8357,-0.1868,0.7836
1984-10-05,0.2115,-2.1432,0.593,0.8357,-0.2143,0.639
1984-10-12,0.2115,0.7239,-0.7965,-0.1763,0.1453,0.0132
1984-10-19,0.2115,2.0985,-0.2693,-2.0296,1.9687,0.3193
1984-10-26,0.2115,-1.7698,-0.3018,1.1116,0.363,0.2483
1984-11-02,0.1966,1.092,-1.0642,0.0883,0.584,0.5445
1984-11-09,0.1741,0.2161,0.1756,0.8117,-0.8742,-0.3217
1984-11-16,0.1741,-2.0833,0.1971,0.7588,0.8595,1.1295
1984-11-23,0.1393,1.1667,-1.7878,0.0392,0.3265,0.0859
1984-11-30,0.1741,-1.8056,0.589,0.4095,0.4546,0.7851
1984-12-07,0.1726,-0.9986,-0.6262,0.3835,0.2029,0.47
1984-12-14,0.1726,0.2395,0.0232,-0.9518,0.8022,0.0937
1984-12-21,0.1726,1.7837,-0.2618,-0.3494,1.5548,0.9369
1984-12-28,0.1381,0.3117,0.1392,0.1048,-0.081,-0.0887
1985-01-04,0.1226,-1.2203,1.7275,-0.1982,-0.6017,-0.8589
1985-01-11,0.1468,2.4758,-0.3639,-0.3577,0.2971,-0.0808
1985-01-18,0.1468,2.2791,1.7103,-0.6545,0.2265,-1.5208
1985-01-25,0.1468,3.4142,-0.13,-1.7963,0.5637,0.2491
1985-02-01,0.1491,0.8279,0.7164,0.1948,0.2995,0.6115
1985-02-08,0.1584,2.4052,0.8204,-0.7293,0.0456,-0.1201
1985-02-15,0.1584,-0.2453,0.6366,0.7625,0.2534,0.809
1985-02-22,0.1267,-1.0637,0.1275,0.0291,0.2163,0.6585
1985-03-01,0.156,1.6235,-1.231,0.71,1.693,1.1551
1985-03-08,0.1463,-2.0962,1.133,1.4823,0.343,0.6742
1985-03-15,0.1463,-1.3733,-0.2104,0.665,0.2832,0.9591
1985-03-22,0.1463,0.8178,-1.8519,0.5151,0.4375,0.592
1985-03-29,0.1463,0.8191,-0.9301,0.5478,-0.6059,-0.5188
1985-04-04,0.1437,-0.9245,0.1148,0.4081,0.1854,0.2839
1985-04-12,0.1796,0.7567,-0.6744,-0.0514,-0.0938,0.2224
1985-04-19,0.1796,0.188,-0.0512,0.6045,0.8407,0.6303
1985-04-26,0.1796,0.3486,-0.3822,-0.0981,-0.3826,0.6134
1985-05-03,0.1543,-1.2976,0.104,0.1363,-0.7383,0.4413
1985-05-10,0.1375,2.498,-0.316,-1.428,0.7772,-0.7917
1985-05-17,0.1375,1.5994,-0.584,-0.2127,1.0197,0.6672
1985-05-24,0.1375,0.3858,-0.2382,0.6608,0.9316,1.4306
1985-05-31,0.1099,0.5085,-0.2565,0.22,0.7582,-0.1823
1985-06-07,0.1384,0.3067,0.1689,0.0432,1.9659,0.5808
1985-06-14,0.1384,-1.3273,-0.1556,1.4094,0.3176,1.2968
1985-06-21,0.1384,0.888,-0.8921,-0.1066,0.8369,0.4297
1985-06-28,0.1384,1.4276,0.3295,-1.5311,-0.2819,-0.7119
1985-07-05,0.1124,0.4899,0.7356,0.1982,-0.0858,0.8843
1985-07-12,0.1405,0.458,0.4825,0.1619,0.8798,0.7997
1985-07-19,0.1405,0.9381,0.7673,-0.8709,-0.7804,-0.451
1985-07-26,0.1405,-1.7152,0.3732,-0.7121,-2.0379,0.1029
1985-08-02,0.1368,-0.4034,0.2108,-0.0353,0.3298,-0.1369
1985-08-09,0.1313,-1.5543,-0.519,0.9036,-0.0825,0.0536
1985-08-16,0.1313,-1.0659,0.2488,1.0762,0.2718,0.5678
1985-08-23,0.1313,0.3628,-0.2883,0.2269,-0.0585,0.4682
1985-08-30,0.1313,0.7858,0.2057,0.305,0.2044,0.0687
1985-09-06,0.127,-0.3999,-0.4955,-0.1493,0.6565,0.417
1985-09-13,0.1588,-3.057,-0.3666,0.7813,0.0603,0.4158
1985-09-20,0.1588,-0.5787,-0.2234,-0.1017,0.0485,-0.2023
1985-09-26,0.127,-0.8007,-0.552,1.1676,0.2735,0.9273
1985-10-04,0.1362,0.8154,-0.3919,1.4206,0.0179,0.6793
1985-10-11,0.1306,0.5502,0.485,0.4869,1.2424,0.5593
1985-10-18,0.1306,1.5557,-0.0475,-1.137,0.6258,0.6897
1985-10-25,0.1306,0.1671,-0.3132,-0.2815,-0.562,0.2795
1985-11-01,0.1352,1.8812,-0.488,0.1874,1.0453,0.7657
1985-11-08,0.1535,1.541,0.3919,-0.2819,0.915,0.0635
1985-11-15,0.1535,2.0801,-0.2712,-1.066,0.5119,0.1814
1985-11-22,0.1535,1.5835,-0.2278,-0.5022,-0.064,-0.8986
1985-11-29,0.1228,0.3661,0.152,0.1765,0.2249,-0.1028
1985-12-06,0.1458,0.3628,0.6439,-0.7925,0.0528,-0.4773
1985-12-13,0.1458,3.2119,-1.0023,-1.5281,2.1328,-0.4041
1985-12-20,0.1458,0.1291,-0.2599,1.1429,0.013,0.4357
1985-12-27,0.1166,-0.5272,0.6727,-0.22,-0.358,-0.2267
1986-01-03,0.1025,0.6328,0.9498,0.7539,-0.4982,0.0782
1986-01-10,0.1104,-2.0222,-0.2609,-0.1391,-0.8047,-0.2926
1986-01-17,0.1104,1.3915,0.8433,-0.6577,-0.5392,-0.1594
1986-01-24,0.1104,-0.7921,0.5981,-0.2002,1.4459,0.5702
1986-01-31,0.1104,2.2864,-1.0325,-0.4152,2.0219,1.5386
1986-02-07,0.1391,1.5013,-0.0771,-1.2841,1.3829,1.1537
1986-02-14,0.1391,2.3074,-0.6578,-0.2862,0.4165,0.4707
1986-02-21,0.1113,2.045,-0.259,-0.6471,0.2212,-0.2296
1986-02-28,0.1391,1.0807,0.6119,0.849,0.2373,-0.5612
1986-03-07,0.1487,-0.1897,1.9426,0.3464,0.1736,-0.1333
1986-03-14,0.1487,4.0299,-1.8854,-0.1464,0.1481,0.2321
1986-03-21,0.1487,-0.8978,1.8747,1.1645,-0.1869,0.5514
1986-03-27,0.119,1.8392,-1.6073,0.3144,1.2264,0.8273
1986-04-04,0.1267,-3.485,1.6919,-1.4557,0.7077,0.0201
1986-04-11,0.1211,2.6877,-1.4595,-0.5177,0.5203,0.0987
1986-04-18,0.1211,2.6645,0.3672,0.1565,0.7107,-0.2037
1986-04-25,0.1211,-0.2664,0.1157,-0.6022,-0.4295,0.3817
1986-05-02,0.1196,-2.923,0.5838,0.5205,0.1547,0.0273
1986-05-09,0.1173,1.3666,-0.2975,0.6582,0.2471,0.6516
1986-05-16,0.1173,-1.8469,1.0045,0.3526,0.852,0.1588
1986-05-23,0.1173,3.1044,-1.5681,0.5276,1.2384,-0.3065
1986-05-30,0.0938,2.2384,-0.4003,-0.5669,0.5985,0.3159
1986-06-06,0.1247,-0.6917,0.6204,0.7189,1.2439,0.4175
1986-06-13,0.1247,-0.0288,0.0217,-0.0425,0.6201,0.018
1986-06-20,0.1247,0.0784,-1.0723,1.3137,1.8501,0.9303
1986-06-27,0.1247,1.1833,-0.004,-0.3005,1.4424,-0.3056
1986-07-03,0.0931,1.124,0.3164,-0.3731,0.9221,0.2283
1986-07-11,0.1137,-3.8786,-0.4967,1.341,-0.1221,0.7187
1986-07-18,0.1137,-2.4444,-0.3189,0.6707,1.6064,0.5564
1986-07-25,0.1137,1.1866,-1.5486,-0.4752,0.9763,0.1446
1986-08-01,0.1129,-2.3634,-0.4673,0.4566,0.2427,1.4816
1986-08-08,0.1097,0.481,-1.724,1.4038,-1.7836,0.3208
1986-08-15,0.1097,4.146,-0.9562,-0.5029,-0.0712,-0.2093
1986-08-22,0.1097,0.9555,-0.9738,0.2634,0.0264,0.9918
1986-08-29,0.1097,0.8255,-0.897,1.3067,-1.1986,-0.0124
1986-09-05,0.0909,-1.1589,-0.1638,1.9212,-1.853,-0.4136
1986-09-12,0.1137,-7.9534,0.8359,0.7918,-1.1045,0.407
1986-09-19,0.1137,0.4625,-1.3037,0.5129,-0.976,-0.2338
1986-09-26,0.1137,0.3754,1.1009,0.1505,0.2759,-0.3201
1986-10-03,0.1003,0.5161,-0.2489,0.5983,-0.163,0.6344
1986-10-10,0.0913,0.569,-0.7128,0.7048,0.2034,-0.5301
1986-10-17,0.0913,1.1354,-0.0939,-0.2075,1.8561,1.1098
1986-10-24,0.0913,-0.0705,0.2905,-0.2688,-0.4065,-0.0534
1986-10-31,0.0913,2.1063,-0.9008,-0.1524,-0.4121,-0.4581
1986-11-07,0.1031,0.7596,-0.4982,0.0013,-0.277,0.9687
1986-11-14,0.1031,-0.692,0.1009,0.7199,-0.7363,0.4096
1986-11-21,0.1031,-0.0561,-1.3554,-0.155,1.2094,2.0369
1986-11-28,0.0825,1.1583,-0.24,-0.2054,0.9188,0.2813
1986-12-05,0.1081,0.7899,0.1205,-0.1039,1.4644,0.3548
1986-12-12,0.1081,-1.6697,-0.2714,0.16,-0.1352,0.791
1986-12-19,0.1081,0.3233,-0.1514,0.8996,0.8659,0.7205
1986-12-26,0.0865,-0.9004,0.0224,0.2257,-0.1881,0.6091
1987-01-02,0.0846,-0.0437,1.0557,0.0288,-0.2948,-0.721
1987-01-09,0.0987,5.5152,1.4838,-0.6163,0.3033,-0.4882
1987-01-16,0.0987,2.4394,-0.3347,0.3729,-0.2439,1.5665
1987-01-23,0.0987,1.071,-1.2445,-0.7241,1.3382,0.8079
1987-01-30,0.0987,1.0936,-0.8702,-0.2899,-0.2748,0.5874
1987-02-06,0.1132,2.6484,1.6918,-0.1347,-1.6045,-0.5752
1987-02-13,0.1132,0.0239,1.2385,-0.3863,1.3906,0.2261
1987-02-20,0.0906,1.7573,-0.4109,-0.8138,1.6244,-0.3478
1987-02-27,0.1132,-0.0971,0.7274,-0.5179,0.5499,-0.299
1987-03-06,0.1137,1.8179,-0.9303,0.835,0.6147,0.9113
1987-03-13,0.1137,-0.066,1.0991,0.8711,0.0575,0.6447
1987-03-20,0.1137,2.1219,-1.47,1.615,-0.8214,0.5901
1987-03-27,0.1137,-0.6451,0.2769,0.9711,-0.5281,-0.4435
1987-04-03,0.1066,0.777,-0.966,0.5327,-0.8622,-0.0453
1987-04-10,0.1019,-2.5264,0.6553,-0.4635,-0.3875,0.2295
1987-04-16,0.0815,-2.0536,-1.0557,0.365,-0.3688,-0.4628
1987-04-24,0.1019,-1.861,0.3108,-0.0988,-0.6405,-0.1508
1987-05-01,0.1003,1.9134,-0.9783,-0.1572,0.4275,0.8902
1987-05-08,0.0939,1.6293,-1.1216,1.2517,-1.3012,-0.0978
1987-05-15,0.0939,-1.9217,0.9547,0.1483,-0.7354,0.2035
1987-05-22,0.0939,-2.1686,-0.3431,-0.2754,-0.6645,-0.6616
1987-05-29,0.0751,2.7948,-0.9193,-1.2391,0.2476,0.1381
1987-06-05,0.1141,1.039,-0.2741,0.1862,0.6004,-0.2795
1987-06-12,0.1141,2.436,-0.7812,0.4253,0.0829,-0.3545
1987-06-19,0.1141,1.3999,-0.9133,0.0923,0.6444,0.5005
1987-06-26,0.1141,-0.0323,-0.3459,-0.0437,0.4126,0.4734
1987-07-02,0.0825,-0.6066,0.4883,1.0069,-0.3088,-0.0715
1987-07-10,0.0921,0.7027,-0.3193,1.4305,-0.9913,-0.2899
1987-07-17,0.0921,1.7087,-0.3395,-0.2682,-0.6275,0.4582
1987-07-24,0.0921,-1.6268,0.4371,-0.6687,-0.0247,-0.5547
1987-07-31,0.0921,2.6991,-1.4793,-0.716,-0.1526,-0.6977
1987-08-07,0.1127,1.5019,0.1225,-0.5456,0.8044,0.9758
