Date,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,Cycle
1990-11-30,6.235887464229714,6.599879673367378,6.950909787719553,7.4542705503408095,8.278841819193467,1.0
1990-12-31,1.817610562899378,2.133622453026312,2.208042581182067,2.360410125598839,2.9037664705510813,1.0
1991-01-31,3.9128590527503957,5.311307195089973,6.852798016588128,8.541710605864736,10.172192133427139,1.0
1991-02-28,6.223843748608379,6.451272037677329,7.037281770735696,7.580124240270076,8.152659276381902,1.0
1991-03-31,4.781299060458085,5.629171659245888,6.228021660511205,6.628620292956682,7.089481925420052,1.0
1991-04-30,1.5572747258114044,1.5858719924001317,1.3667397608632084,1.6160374779854734,2.20103408372006,1.0
1991-05-31,1.0048059320399385,2.0676725691450124,3.422686560029754,4.852196429253051,6.162085944271654,1.0
1991-06-30,-1.3842744629247794,-0.919369062226326,-0.6465115063364162,-0.20197106948747662,0.20199629743594033,1.0
1991-07-31,2.6640403183874173,3.394106851156013,4.442538797078896,5.7240915654851605,6.992676735789294,1.0
1991-08-31,1.6243004941273536,2.741628542847837,3.765382264728487,4.863363285255797,6.261093057093358,1.0
1991-09-30,2.5106067503755725,3.1964675397369184,3.9681082966756516,4.53879939855912,4.9393247662961866,1.0
1991-10-31,2.4582475538164643,2.092637185726692,2.3754183648077705,2.5225250404520403,2.5225193778104664,1.0
1991-11-30,-0.5145127798220651,-0.9503092098364616,-1.4240406961748067,-2.2128396463903686,-3.042285533550822,1.0
1991-12-31,8.026220814688578,8.678997627827435,9.325135379314563,9.910820541712297,10.692631735472427,1.0
1992-01-31,1.549323322526213,2.3855740061878383,3.376406754248557,4.751439933446784,6.111920675267704,1.0
1992-02-29,-0.3669968696320724,-0.3715188232124555,-0.00016454147141412717,0.7379206213321229,1.9005433164261534,1.0
1992-03-31,-0.5534985012180158,0.19400116151003086,0.8068334567673928,1.3960560529140675,1.7371196019295605,1.0
1992-04-30,0.4709280716676905,-0.06958573516836448,-0.7442341294873429,-1.2799915790284822,-2.1213669452263617,1.0
1992-05-31,2.1303731760834754,2.1871094650057823,1.9304992845077769,1.670713808666492,1.6114013134630765,1.0
1992-06-30,-0.3652422415411403,-0.35985326839151477,-0.18103683100851214,-0.14807655799989275,-0.039430065095705236,1.0
1992-07-31,4.366192106879499,4.57857694871117,5.2210655962976595,5.8417929458932765,6.2496369296416034,1.0
1992-08-31,0.3207621598558321,0.20027775553343824,-0.031459618792061425,-0.46039106766818155,-0.7589472760755179,1.0
1992-09-30,2.0413430872025025,2.8634823834916703,3.3425732412213067,3.7404949483735193,4.220805035952339,1.0
1992-10-31,0.5624805811842856,1.9303227285841569,3.3158669402793413,4.869951921696078,6.5049173291053615,1.0
1992-11-30,1.1185115099067926,1.3697245572220096,1.9696306078788508,2.47828935366564,3.2958735566582424,1.0
1992-12-31,2.181108791656559,1.9431683598516905,1.8058935520140398,1.9579128249365894,2.3843093165790603,1.0
1993-01-31,2.4005549348770803,2.2608391188915387,2.114004304234292,1.8607027972032495,1.8138618965184032,1.0
1993-02-28,2.77092431364817,2.1624505972776222,1.5849647850935493,1.1723401667659685,0.5625344446044573,1.0
1993-03-31,5.153612358230109,5.516061651935508,5.597761156812043,5.15130091631201,4.7565218134089315,1.0
1993-04-30,-2.6918416436153794,-2.6294380599314016,-2.5552231128040006,-2.5000385974109465,-2.684754871690071,1.0
1993-05-31,0.2990244256602454,0.8019215081324437,1.6519273094611482,2.4761803812381498,3.320171176141553,1.0
1993-06-30,1.9574449935598335,1.741778309524733,1.6913444933108133,1.7009593975248385,1.4573838449189829,1.0
1993-07-31,2.242718896143502,2.5141554497051457,2.7619106710741472,2.7226221818591734,2.4944016215875986,1.0
1993-08-31,2.6408333495414533,3.2530614061371477,3.894047453023966,4.459408025875113,5.278131353889835,1.0
1993-09-30,2.38426980508989,2.827314340955959,3.061822008281566,3.580361781650447,4.358334533954617,1.0
1993-10-31,0.10400955004024977,0.7972213209544691,1.6906781548265069,2.387529065951318,2.8225673387326355,1.0
1993-11-30,-4.55315759189682,-4.298239858268169,-3.9870594788139577,-3.6128925339710203,-3.174599967408072,1.0
1993-12-31,1.690599195766259,2.3261278556837945,2.71607157604681,2.988664139637903,3.33660226455842,1.0
1994-01-31,1.7867587345886566,1.862502875583666,2.1050496736754654,2.0950774921049806,2.2663381784054417,1.0
1994-02-28,-1.281366535419155,-0.9910767285473441,-0.7841057265250483,-0.5135898545065893,-0.29333451559869816,1.0
1994-03-31,-2.7161557443258215,-3.00398468487665,-3.233285135525991,-3.479322760605366,-3.7679101828230777,1.0
1994-04-30,0.5249417040874023,0.5131841848156652,0.6426389372674366,0.8784566205562814,0.9823660315992263,1.0
1994-05-31,-1.045495351728986,-1.1407501996256224,-0.9791868480660191,-0.9120133136087151,-1.09421516209707,1.0
1994-06-30,-2.1794276259223304,-2.1598447662787397,-2.1171068474300037,-2.1568120464593594,-2.4021011732885658,1.0
1994-07-31,0.8183291031151537,1.4087390891294893,1.6187022844636043,1.8606666511223047,2.045922267314135,1.0
1994-08-31,2.3146341516130264,3.0584376849981947,4.016454344017021,5.103788435420543,6.190202695713254,1.0
1994-09-30,-0.9590350258545922,-0.537163002715532,-0.23328198285442453,0.33797903696744275,0.9684777679571396,1.0
1994-10-31,0.036587895983094705,0.4980582314790905,0.8730313490400503,1.1733610120342288,1.5889532133352327,1.0
1994-11-30,-3.566617983177589,-2.9937405325452713,-2.7434636236953707,-2.3064355232138527,-1.748931580953065,1.0
1994-12-31,3.118258564451952,3.3628687832034543,3.430486718642474,3.4097966988029595,3.2902722397572206,1.0
1995-01-31,0.6385256782544806,0.3507551364360306,0.41872586202152207,0.40777918867453794,0.44345748635834464,1.0
1995-02-28,3.2728356668714405,3.985701007347896,4.265971973540539,4.510994129828144,4.476337153895791,1.0
1995-03-31,0.9550409272566498,1.500422237674951,1.8318875796526481,2.2562885625891766,2.516064118949001,1.0
1995-04-30,1.310929221507437,1.567920151409682,1.6552420493623783,1.6330669576314496,1.5320822891617827,1.0
1995-05-31,2.203532262701006,1.6954013835140775,1.6362327671017851,1.4727213187760089,1.1471433014944483,1.0
1995-06-30,1.0759809959433497,2.4273168373087373,3.797920517872226,5.02694820551736,6.403010048459709,1.0
1995-07-31,1.1824341550022521,2.205168017689749,3.0590901977067566,4.135207958232277,4.942222780247226,1.0
1995-08-31,1.0505447023866865,1.7419042977444326,2.601091364076923,3.4421557075911853,4.120689208337596,1.0
1995-09-30,2.607439121533522,2.8275434352350475,3.028779630838747,3.063322527751011,2.89921134703713,1.0
1995-10-31,-0.11643408872751074,-0.10955833738231355,-0.05543975036745681,-0.025844842679410493,0.16719851892035395,1.0
1995-11-30,1.9742404798667759,1.6737458181262872,1.6357772134675042,1.7071543126167659,1.7740695810557574,1.0
1995-12-31,3.7041102873848293,4.08311126820045,4.290095790673435,4.4581973137658855,4.2548826720295905,1.0
1996-01-31,2.8486758522985633,3.0413368969203933,3.2659569605002075,3.6454551733424365,4.127760133257935,1.0
1996-02-29,0.07372271970171053,0.8654183851174054,1.4348339490919957,2.214798106088246,3.298905247792635,1.0
1996-03-31,-0.29597469086649664,0.27709254788473997,0.7633358564604503,1.3521295318766813,2.175213919489361,1.0
