Date,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,Cycle
1990-10-19,1.0122298440798867,2.0036512939407816,3.175668929370344,4.287300956166227,5.161826553989682,1.0
1990-10-26,0.20367611975203992,0.6676535372129012,1.240826542171564,1.6856817940838906,1.9991991021563424,1.0
1990-11-02,0.6137192207428992,0.8815078082163953,1.089130493160261,1.2086116155626971,1.3906264005511857,1.0
1990-11-09,0.32360322593020563,0.27924458535881364,0.5005891490672874,0.7964168623288019,1.0966864713089841,1.0
1990-11-16,2.3129475762529945,2.1317057509841,1.7746444185008592,1.6541834492615495,1.7364084060386025,1.0
1990-11-23,0.7558171151817651,1.112750889396609,1.4313322787491176,1.5452529934001729,1.4890262664692218,1.0
1990-11-30,2.0416506829500283,2.242392500298173,2.3362855165617593,2.4352994226294555,2.8480883723808894,1.0
1990-12-07,1.3226047726504158,1.3518555232467473,1.394692098978003,1.6577289987532842,2.1757754548506134,1.0
1990-12-14,0.2806989201819969,0.19442354140055243,0.0896341325658084,0.08218777949771885,0.2656118357429039,1.0
1990-12-21,-0.11864787381785773,0.07257553985819988,0.2551107761978013,0.2549756026177509,0.07439310929567242,1.0
1990-12-28,-0.4144695840642033,-0.35075033413961615,-0.47211624829033433,-0.6261755955312702,-0.7221170871431976,1.0
1991-01-04,-0.5524364006680809,-0.22940813294294463,-0.1414066789684314,-0.20361636652883383,-0.3357666965842567,1.0
1991-01-11,-0.982734325534457,-1.3600973679321486,-1.6260427037140404,-1.9527017312039041,-2.4205274623464756,1.0
1991-01-18,1.6633773549993638,2.4461088568520717,3.38688631879033,4.473751838958592,5.612710019365668,1.0
1991-01-25,1.7799363396266927,2.4619711938863706,3.1497995277980166,3.7867476113307044,4.661208882027322,1.0
1991-02-01,3.1779497727387405,3.6214524051048067,4.147821138706713,4.931483471647731,5.669638256746962,1.0
1991-02-08,3.3125723807665235,3.421456484675099,3.9967821799606016,4.4476274723747835,4.644240608633546,1.0
1991-02-15,2.6073601426760162,2.7739061707685337,2.7331554130812403,2.5618711000680663,2.5179206520013317,1.0
1991-02-22,-0.5521426408664813,-0.697102287393979,-0.6856961752769394,-0.6040542832356426,-0.37658382064826984,1.0
1991-03-01,0.31934189716532474,0.3671103887767891,0.37454927033274904,0.5425692084796527,0.6065883393648211,1.0
1991-03-08,0.72579065743617,1.1221168119016547,1.5209255032549132,1.787582604558338,2.0825815738636044,1.0
1991-03-15,1.0303430800530942,0.8898203114764835,0.5911169136308908,0.3577574666304262,-0.020972369461721572,1.0
1991-03-22,1.330259513060646,1.2262604637715808,1.0223203522724562,0.6949448949192049,0.649534325344243,1.0
1991-03-29,1.8511985019982864,2.25586340593053,2.6603606128201984,3.0301043617315395,3.422911113559212,1.0
1991-04-05,1.2154226634267509,1.3072840980222544,1.3715963455691573,1.313601793252249,1.2599370093260314,1.0
1991-04-12,0.49627490586168327,0.7129481893520828,0.9483107163949897,1.4946247856032995,1.9982608943713829,1.0
1991-04-19,1.036933943179661,1.0357244339058405,0.9373375973129049,0.9535379094264721,1.2292653772920432,1.0
1991-04-26,-1.3509519279997682,-1.5273563223697688,-1.6188777145486284,-1.5649108094631523,-1.4689282918621995,1.0
1991-05-03,0.6840019951605301,0.9433304137244842,1.1099404849233019,1.3642351396538719,1.6212542957661766,1.0
1991-05-10,-0.5074107637205802,-0.34594898424052045,-0.014917806126921753,0.47077222853029976,0.8901926528558445,1.0
1991-05-17,-0.7247656550312317,-0.9231250779201265,-1.1812625398201653,-1.3188099487382976,-1.4319941556408784,1.0
1991-05-24,-0.04522576293230529,0.4570167421532728,1.0546696208656638,1.5018685440338475,2.078269915627506,1.0
1991-05-31,1.9493927469002317,2.1051571778445637,2.2107785416515604,2.1888891448735106,1.9821252282192448,1.0
1991-06-07,-0.27891699617470816,0.03814756773181617,0.2986744220906524,0.6832199439818574,1.056432077728613,1.0
1991-06-14,-0.061562132787790345,0.058666078037491215,0.1445788611483816,0.23688456489548948,0.3436691413727529,1.0
